"rgn_id","rgn_name","area_km2"
2,"Aisén del General Carlos Ibáñez del Campo",242784
11,"Antofagasta",204070
4,"Araucanía",11196.7998047
9,"Atacama",140341
5,"Bío-Bío",171195
8,"Coquimbo",113774
7,"Libertador General Bernardo O'Higgins",36805.1015625
3,"Los Lagos",224228
1,"Magallanes y Antártica Chilena",581417
6,"Maule",44565.3007812
12,"Tarapacá",119868
10,"Valparaíso",1759080
