"rgn_id","rgn_name","area_km2"
2,"Aisén del General Carlos Ibáñez del Campo",26907.6992188
11,"Antofagasta",3687.02001953
4,"Araucanía",657.088989258
9,"Atacama",2672.57006836
5,"Bío-Bío",2961.44995117
8,"Coquimbo",2762.54003906
7,"Libertador General Bernardo O'Higgins",586.560974121
3,"Los Lagos",12285.7998047
1,"Magallanes y Antártica Chilena",60602
6,"Maule",970.12097168
12,"Tarapacá",2211.51000977
10,"Valparaíso",3282.91992188
