"rgn_id","label"
2,"Chile"
11,"Chile"
4,"Chile"
9,"Chile"
5,"Chile"
8,"Chile"
7,"Chile"
3,"Chile"
1,"Chile"
6,"Chile"
12,"Chile"
10,"Chile"
