"rgn_id","year","popsum"
1,2005,163185.953195135
2,2005,31626.1870848745
3,2005,667453.297856403
4,2005,53099.6799550412
5,2005,1031095.66351077
6,2005,107416.592311501
7,2005,37723.9509484718
8,2005,295674.379747021
9,2005,46002.2008240656
10,2005,1247353.06222513
11,2005,76382.1197282936
12,2005,334176.925444555
1,2006,142643.646347816
2,2006,27876.3267097961
3,2006,594186.367335526
4,2006,46147.5404346653
5,2006,897347.074350919
6,2006,94538.7969378596
7,2006,33198.1921702894
8,2006,264024.202657081
9,2006,40704.0875515435
10,2006,1108602.62026108
11,2006,67576.0146651918
12,2006,302119.377916284
1,2007,142897.683829897
2,2007,28158.9437549802
3,2007,602827.404070641
4,2007,45917.7136075055
5,2007,900551.400037487
6,2007,94897.0069659817
7,2007,33354.6931913526
8,2007,269685.465102908
9,2007,41235.2100917509
10,2007,1116215.44469567
11,2007,68620.3802969362
12,2007,310348.415254546
1,2008,143151.710683473
2,2008,28441.5614062303
3,2008,611468.441725429
4,2008,45687.8865846572
5,2008,903755.723133701
6,2008,95255.2211961174
7,2008,33511.1941699551
8,2008,275346.705165775
9,2008,41766.3317693119
10,2008,1123828.2404935
11,2008,69664.7476900009
12,2008,318577.434284454
1,2009,143405.742458526
2,2009,28724.1790888249
3,2009,620109.459648095
4,2009,45458.0590851324
5,2009,906960.02674602
6,2009,95613.4314887891
7,2009,33667.6957013799
8,2009,281007.960704199
9,2009,42297.4538376848
10,2009,1131441.03113285
11,2009,70709.1178778631
12,2009,326806.449879895
1,2010,164679.486956446
2,2010,33242.9602772113
3,2010,716551.930284941
4,2010,51791.2384822097
5,2010,1049008.55328209
6,2010,109437.866459032
7,2010,38616.1572733379
8,2010,328032.93103421
9,2010,49043.4193167733
10,2010,1290040.27987086
11,2010,82404.168315167
12,2010,380892.403882639
1,2011,143733.611975972
2,2011,29262.3665518521
3,2011,637644.308919408
4,2011,44945.4356342156
5,2011,912330.171096421
6,2011,96226.6822737897
7,2011,33951.7236699295
8,2011,292593.295286368
9,2011,43351.8992203836
10,2011,1146076.57421654
11,2011,72839.0529222775
12,2011,344091.16445439
1,2012,143807.44751732
2,2012,29517.9354699825
3,2012,646538.135408839
4,2012,44662.639984719
5,2012,914496.00634312
6,2012,96481.7228850827
7,2012,34079.2512826344
8,2012,298517.372367719
9,2012,43875.2242985375
10,2012,1153099.32827794
11,2012,73924.6237444922
12,2012,353146.842949187
1,2013,143881.278371674
2,2013,29773.5061110167
3,2013,655431.948854811
4,2013,44379.8433162214
5,2013,916661.840054422
6,2013,96736.7607427298
7,2013,34206.7790768382
8,2013,304441.450797641
9,2013,44398.5502309651
10,2013,1160122.08903413
11,2013,75010.1920908585
12,2013,362202.527289193
1,2014,143955.11904296
2,2014,30029.0747849274
3,2014,664325.752039914
4,2014,44097.0473313786
5,2014,918827.64618713
6,2014,96991.8016680716
7,2014,34334.3066491638
8,2014,310365.532306899
9,2014,44921.8751000619
10,2014,1167144.81857609
11,2014,76095.7620347772
12,2014,371258.216801608
1,2015,165146.484373575
2,2015,34704.6545016756
3,2015,767081.75200417
4,2015,50179.4341236836
5,2015,1060924.48023054
6,2015,110872.366680135
7,2015,39345.0298625843
8,2015,361890.058713953
9,2015,52040.0339712043
10,2015,1329314.38770564
11,2015,88667.4498616724
12,2015,432297.238565012
