"rgn_id","habitat","km2"
2,"mangrove",0
11,"mangrove",0
4,"mangrove",0
9,"mangrove",0
5,"mangrove",0
8,"mangrove",0
7,"mangrove",0
3,"mangrove",0
1,"mangrove",0
6,"mangrove",0
12,"mangrove",0
10,"mangrove",0
2,"rocky_reef",178.143
11,"rocky_reef",178.143
4,"rocky_reef",178.143
9,"rocky_reef",178.143
5,"rocky_reef",178.143
8,"rocky_reef",178.143
7,"rocky_reef",178.143
3,"rocky_reef",178.143
1,"rocky_reef",178.143
6,"rocky_reef",178.143
12,"rocky_reef",178.143
10,"rocky_reef",178.143
2,"soft_bottom",202413
11,"soft_bottom",202413
4,"soft_bottom",202413
9,"soft_bottom",202413
5,"soft_bottom",202413
8,"soft_bottom",202413
7,"soft_bottom",202413
3,"soft_bottom",202413
1,"soft_bottom",202413
6,"soft_bottom",202413
12,"soft_bottom",202413
10,"soft_bottom",202413
