"rgn_id","habitat","km2"
1,"mangrove",1437.8298536701
1,"saltmarsh",1783.57047619048
1,"seagrass",2729.73319268519
2,"mangrove",1437.8298536701
2,"saltmarsh",1783.57047619048
2,"seagrass",2729.73319268519
3,"mangrove",1437.8298536701
3,"saltmarsh",1783.57047619048
3,"seagrass",2729.73319268519
4,"mangrove",1437.8298536701
4,"saltmarsh",1783.57047619048
4,"seagrass",2729.73319268519
5,"mangrove",1437.8298536701
5,"saltmarsh",1783.57047619048
5,"seagrass",2729.73319268519
6,"mangrove",1437.8298536701
6,"saltmarsh",1783.57047619048
6,"seagrass",2729.73319268519
7,"mangrove",1437.8298536701
7,"saltmarsh",1783.57047619048
7,"seagrass",2729.73319268519
8,"mangrove",1437.8298536701
8,"saltmarsh",1783.57047619048
8,"seagrass",2729.73319268519
9,"mangrove",1437.8298536701
9,"saltmarsh",1783.57047619048
9,"seagrass",2729.73319268519
10,"mangrove",1437.8298536701
10,"saltmarsh",1783.57047619048
10,"seagrass",2729.73319268519
11,"mangrove",1437.8298536701
11,"saltmarsh",1783.57047619048
11,"seagrass",2729.73319268519
12,"mangrove",1437.8298536701
12,"saltmarsh",1783.57047619048
12,"seagrass",2729.73319268519
