"rgn_id","year","usd"
2,1998,610159407.668223
11,1998,1546186335.135
4,1998,896005903.356593
9,1998,912765541.353189
5,1998,18669617241.3586
8,1998,6306303164.82686
7,1998,697637218.522234
3,1998,13498404804.8952
1,1998,2925017530.34857
6,1998,1970772016.06521
12,1998,7543578857.42557
2,2001,556067581.768012
11,2001,1409113889.80628
4,2001,816573226.058139
9,2001,831847089.338703
5,2001,17014519126.4209
8,2001,5747237044.43485
7,2001,635790313.448648
3,2001,12301744795.2965
1,2001,2665709000.44927
6,2001,1796059218.97928
12,2001,6874825824.8701
2,2002,545671404.844729
11,2002,1382769255.11834
4,2002,801306664.929139
9,2002,816294969.780885
5,2002,16696417591.8189
8,2002,5639787347.50409
7,2002,623903649.306664
3,2002,12071752759.166
1,2002,2615871205.00263
6,2002,1762480297.96786
12,2002,6746294855.01054
2,2003,598371798.238977
11,2003,1516315713.79514
4,2003,878696053.664316
9,2003,895131913.867115
5,2003,18308940746.8739
8,2003,6184472315.8468
7,2003,684159633.891241
3,2003,13237630453.54
1,2003,2868509405.1142
6,2003,1932698865.82363
12,2003,7397845201.3473
2,2004,773568965.145616
11,2004,1960277508.07548
4,2004,1135969306.89432
9,2004,1157217419.53228
5,2004,23669612084.2498
8,2004,7995222808.66358
7,2004,884474605.155574
3,2004,17113473798.5016
1,2004,3708379737.40608
6,2004,2498573405.3198
12,2004,9563858914.40048
2,2005,956316379.047966
11,2005,2423372152.86168
4,2005,1404329934.66111
9,2005,1430597687.18879
5,2005,29261305380.3405
8,2005,9884008886.81412
7,2005,1093422293.12811
3,2005,21156349379.7021
1,2005,4584444881.32155
6,2005,3088834712.12058
12,2005,11823218534.9155
2,2006,1186993382.21885
11,2006,3007923707.17723
4,2006,1743074128.4114
9,2006,1775678033.45708
5,2006,36319545082.0642
8,2006,12268171282.521
7,2006,1357171177.1848
3,2006,26259559342.2925
1,2006,5690277668.03818
6,2006,3833905224.65485
12,2006,14675145657.8034
2,2007,1328868041.32715
11,2007,3367443951.32706
4,2007,1951413999.10772
9,2007,1987914865.99265
5,2007,40660616527.5126
8,2007,13734516962.8451
7,2007,1519386233.30817
3,2007,29398217135.8665
1,2007,6370404631.23606
6,2007,4292150405.25111
12,2007,16429183480.3847
2,2008,1380825714.76197
11,2008,3499108306.01976
4,2008,2027712719.63418
9,2008,2065640741.10686
5,2008,42250413986.3219
8,2008,14271525548.3083
7,2008,1578793015.07767
3,2008,30547663821.3219
1,2008,6619482337.36167
6,2008,4459970039.82252
12,2008,17071551363.0692
2,2009,1326738691.49116
11,2009,3362048030.88766
4,2009,1948287094.89321
9,2009,1984729473.56675
5,2009,40595462821.9215
8,2009,13712509065.4973
7,2009,1516951601.18061
3,2009,29351110059.099
1,2009,6360196830.58554
6,2009,4285272754.89214
12,2009,16402857706.8229
2,2010,1662806980.76819
11,2010,4213668427.16757
4,2010,2441796114.56713
9,2010,2487469495.49948
5,2010,50878458132.5041
8,2010,17185943203.5776
7,2010,1901201591.62284
3,2010,36785865229.2046
1,2010,7971260472.6036
6,2010,5370749716.60146
12,2010,20557768062.6751
2,2011,1910918516.1702
11,2011,4842400297.57177
4,2011,2806142542.1026
9,2011,2858630960.98054
5,2011,58470158499.5009
8,2011,19750300224.4999
7,2011,2184884575.55425
3,2011,42274775011.6816
1,2011,9160671930.35042
6,2011,6172132543.26624
12,2011,23625243396.5304
10,2001,22347311.2206223
10,2002,21929508.4052332
10,2004,31088283.1179609
10,2005,38432558.2872753
10,2006,47703033.586177
10,2007,53404709.5431395
10,2008,55492790.8063118
10,2009,53319134.9744313
10,2010,66825088.0241975
10,2011,76796224.4127388
