"rgn_id","saup_id","prop_area"
2,152,0.0363052721320682
11,152,0.0305160837781368
4,152,0.00167433959370437
9,152,0.0209862190106703
5,152,0.0256000439182542
8,152,0.0170134606545486
7,152,0.00550373677044192
3,152,0.0335304573597494
1,152,0.0869435482042091
6,152,0.00666417627400874
12,152,0.0179247411688034
10,152,0.263048133740603
2,153,0.0130165478197029
11,153,0.0109409471528881
4,153,0.00060030183243343
9,153,0.0075241998548707
5,153,0.00917839686303069
8,153,0.00609984476587782
7,153,0.00197325756432592
3,153,0.0120216920576164
1,153,0.031171914886023
6,153,0.00238931053412883
12,153,0.00642656663557792
10,153,0.0943107821713252
2,154,0.00812735831320523
11,154,0.0068313810258328
4,154,0.000374820432870466
9,154,0.00469800972483168
5,154,0.00573086820560321
8,154,0.00380866146338561
7,154,0.0012320756234033
3,154,0.0075061836853062
1,154,0.0194633266129104
6,154,0.00149185353147068
12,154,0.00401266222768916
10,154,0.0588863906253833
2,155,0.00907930387346181
11,155,0.00763153066700175
4,155,0.000418722600489279
9,155,0.0052482807141554
5,155,0.00640211639406755
8,155,0.00425476439509706
7,155,0.00137638683430359
3,155,0.00838537197236472
1,155,0.0217430375156375
6,155,0.00166659214777226
12,155,0.00448265946975139
10,155,0.0657836672010067
