rgn_id,species_code,year,tonnes
1,1,2014,0
1,1,2015,14753.0987
1,1,2016,0
1,1,2017,6232.201254
1,1,2018,0
1,1,2019,10200.8489
1,1,2020,3025.576209
1,1,2021,0
1,2,2015,6975.777
1,2,2016,8090.253
1,2,2017,9067.086
1,2,2018,6190.078
1,2,2019,11526.8
1,2,2020,7632.522
1,2,2021,9866.837
1,2,2014,4827.984
2,1,2015,160591.0786
2,1,2016,160119.4734
2,1,2017,139282.6732
2,1,2018,177744.0538
2,1,2019,212161.8458
2,1,2020,191251.9239
2,1,2021,212400.3785
2,1,2014,181100.2287
3,1,2015,5193.628
3,1,2016,2290.585
3,1,2017,23381.17954
3,1,2018,0
3,1,2019,14069.75821
3,1,2020,5521.449254
3,1,2021,4862.231937
3,1,2014,6619.228
4,1,2015,36730.36785
4,1,2016,23596.66935
4,1,2017,34262.99872
4,1,2018,56423.72279
4,1,2019,43949.28401
4,2,2015,45886.537
4,2,2016,42077.032
4,2,2017,40171.938
4,2,2018,50016.782
4,2,2019,52240.984
4,2,2020,43140.471
4,2,2021,54243.522
4,1,2020,62571.55116
4,1,2021,39120.89518
4,1,2014,55102.90718
4,2,2014,29844.585
5,1,2015,13155.82035
5,1,2016,25839.64657
5,1,2017,5267.595639
5,1,2018,37090.47147
5,1,2019,14956.86187
5,2,2015,37664.157
5,2,2016,38183.789
5,2,2017,46433.088
5,2,2018,41830.421
5,2,2019,33304.192
5,2,2020,50958.065
5,2,2021,55651.133
5,1,2020,11105.44074
5,1,2021,14205.11454
5,1,2014,17173.07907
5,2,2014,27139.351
6,1,2015,86662.3562
6,1,2016,21070.81403
6,1,2017,66971.67341
6,1,2018,23844.46809
6,1,2019,80912.00145
6,2,2015,2606.071
6,2,2016,3618.883
6,2,2017,3243.52
6,2,2018,5092.6
6,2,2019,3042.5
6,2,2020,6161
6,2,2021,5590
6,1,2020,7817.175848
6,1,2021,67210.0595
6,1,2014,21456.92982
6,2,2014,2300.822
7,1,2015,4222.268175
7,1,2016,0
7,1,2017,6897.684246
7,1,2018,0
7,1,2019,10556.46277
7,2,2015,21450.128
7,2,2016,22929.272
7,2,2017,24268.408
7,2,2018,30133.191
7,2,2019,20647.845
7,2,2020,26861.756
7,2,2021,36013.162
7,1,2020,0
7,1,2021,11785.71185
7,1,2014,8586.539533
7,2,2014,21389.467
8,1,2015,210290.97
8,1,2016,141874.6101
8,1,2017,182237.1308
8,1,2018,161255.6224
8,1,2019,239512.1287
8,1,2020,203053.9483
8,1,2021,252752.4896
8,1,2014,215891.3409
9,1,2015,7585.549226
9,1,2016,37832.72096
9,1,2017,19031.89898
9,1,2018,47934.08628
9,1,2019,12178.41567
9,2,2015,219.805
9,2,2016,359.955
9,2,2017,454.82
9,2,2018,808.85
9,2,2019,1414.99
9,2,2020,2404.279
9,2,2021,2731.495
9,1,2020,49194.74562
9,1,2021,12520.69828
9,1,2014,44530.483
9,2,2014,173.54
10,1,2015,16898.74334
10,1,2016,1940.323862
10,1,2017,2107.038256
10,1,2018,3854.300737
10,1,2019,2991.372374
10,2,2015,28794.339
10,2,2016,27682.336
10,2,2017,42825.991
10,2,2018,41656.506
10,2,2019,30990.905
10,2,2020,49559.33
10,2,2021,52765.377
10,1,2020,7620.532379
10,1,2021,7102.55727
10,1,2014,2457.799139
10,2,2014,25573.448
11,1,2015,2566.052611
11,1,2016,11641.94317
11,1,2017,3105.087585
11,1,2018,19271.50368
11,1,2019,3371.223506
