goal,dimension,region_id,score
AO,future,0,65.33
AO,future,1,65.33
AO,pressures,1,31.46
AO,resilience,1,56.58
AO,score,0,61.97
AO,score,1,61.97
AO,status,0,58.62
AO,status,1,58.62
AO,trend,1,0.05
BD,future,0,92.17
BD,future,1,92.17
BD,pressures,1,
BD,resilience,1,
BD,score,0,90
BD,score,1,90
BD,status,0,87.83
BD,status,1,87.83
BD,trend,1,0
CP,future,0,100
CP,future,1,100
CP,pressures,1,38.24
CP,resilience,1,45.95
CP,score,0,98.66
CP,score,1,98.66
CP,status,0,97.32
CP,status,1,97.32
CP,trend,1,0.03
CS,future,0,85.82
CS,future,1,85.82
CS,pressures,1,44.85
CS,resilience,1,45.95
CS,score,0,85.67
CS,score,1,85.67
CS,status,0,85.51
CS,status,1,85.51
CS,trend,1,0
CW,future,0,43.23
CW,future,1,43.23
CW,pressures,1,73.37
CW,resilience,1,51.63
CW,score,0,45.36
CW,score,1,45.36
CW,status,0,47.48
CW,status,1,47.48
CW,trend,1,-0.03
ECO,future,0,35.14
ECO,future,1,35.14
ECO,pressures,1,35.79
ECO,resilience,1,54.51
ECO,score,0,41.1
ECO,score,1,41.1
ECO,status,0,47.05
ECO,status,1,47.05
ECO,trend,1,-0.47
FIS,future,0,14.2
FIS,future,1,14.2
FIS,pressures,1,31.98
FIS,resilience,1,54.51
FIS,score,0,18.85
FIS,score,1,18.85
FIS,status,0,23.5
FIS,status,1,23.5
FIS,trend,1,-0.7
FP,future,0,14.2
FP,future,1,14.2
FP,pressures,1,
FP,resilience,1,
FP,score,0,18.85
FP,score,1,18.85
FP,status,0,23.5
FP,status,1,23.5
FP,trend,1,-0.7
HAB,future,0,100
HAB,future,1,100
HAB,pressures,1,39.1
HAB,resilience,1,58.61
HAB,score,0,96.75
HAB,score,1,96.75
HAB,status,0,93.51
HAB,status,1,93.51
HAB,trend,1,0.01
ICO,future,0,64.23
ICO,future,1,64.23
ICO,pressures,1,43.32
ICO,resilience,1,58.5
ICO,score,0,62.88
ICO,score,1,62.88
ICO,status,0,61.54
ICO,status,1,61.54
ICO,trend,1,-0.01
Index,future,0,59.14
Index,future,1,59.14
Index,score,0,60.03
Index,score,1,60.03
LE,future,0,67.57
LE,future,1,67.57
LE,pressures,1,
LE,resilience,1,
LE,score,0,70.55
LE,score,1,70.55
LE,status,0,73.53
LE,status,1,73.53
LE,trend,1,0.04
LIV,future,0,100
LIV,future,1,100
LIV,pressures,1,38.35
LIV,resilience,1,52.72
LIV,score,0,100
LIV,score,1,100
LIV,status,0,100
LIV,status,1,100
LIV,trend,1,0.54
LSP,future,0,4.03
LSP,future,1,4.03
LSP,pressures,1,52.65
LSP,resilience,1,51.63
LSP,score,0,4.04
LSP,score,1,4.04
LSP,status,0,4.04
LSP,status,1,4.04
LSP,trend,1,0
MAR,future,0,0
MAR,future,1,0
MAR,pressures,1,26.48
MAR,resilience,1,45.38
MAR,score,0,0
MAR,score,1,0
MAR,status,0,0
MAR,status,1,0
MAR,trend,1,0
NP,future,0,35.79
NP,future,1,35.79
NP,pressures,1,27.84
NP,resilience,1,60.44
NP,score,0,36.29
NP,score,1,36.29
NP,status,0,36.79
NP,status,1,36.79
NP,trend,1,-0.2
SP,future,0,34.13
SP,future,1,34.13
SP,pressures,1,
SP,resilience,1,
SP,score,0,33.46
SP,score,1,33.46
SP,status,0,32.79
SP,status,1,32.79
SP,trend,1,-0
SPP,future,0,84.35
SPP,future,1,84.35
SPP,pressures,1,38.53
SPP,resilience,1,47.72
SPP,score,0,83.25
SPP,score,1,83.25
SPP,status,0,82.16
SPP,status,1,82.16
SPP,trend,1,-0.01
TR,future,0,53.16
TR,future,1,53.16
TR,pressures,1,55.49
TR,resilience,1,51.63
TR,score,0,59.52
TR,score,1,59.52
TR,status,0,65.87
TR,status,1,65.87
TR,trend,1,-0.27
