"rgn_id","Year","Spp","Meanlandings","SumLandings"
1,"2017","ALMEJA",2.49297652347652,4990.939
1,"2017","BACALAO DE PROFUNDIDAD",670.562379844961,86502.547
1,"2017","CARACOL PALO PALO",35.0717804878049,1437.943
1,"2017","CARACOL PICUYO",0.547222222222222,4.925
1,"2017","CARACOL TEGULA",0.015,0.015
1,"2017","CENTOLLA",224.179120622568,57614.034
1,"2017","CHOLGA",0.201636363636364,2.218
1,"2017","CHORITO",0.2765,6.083
1,"2017","CHORO",0.786568345323741,109.333
1,"2017","CONGRIO COLORADO",0.205940594059406,20.8
1,"2017","CONGRIO DORADO",0.200122807017544,22.814
1,"2017","CONGRIO NEGRO",0.0505454545454545,0.556
1,"2017","CORVINA",0.121828571428571,12.792
1,"2017","CULENGUE",13.9418403361345,1659.079
1,"2017","ERIZO",0.48460103626943,93.528
1,"2017","HUEPO O NAVAJA DE MAR",0.827588235294118,14.069
1,"2017","HUIRO",0.356666666666667,1.07
1,"2017","HUIRO PALO",0.02,0.04
1,"2017","JAIBA MARMOLA",635.538845528455,234513.834
1,"2017","JAIBA PANCHOTE O CANGREJO",0.207746987951807,17.243
1,"2017","JAIBA PELUDA O PACHONA",0.172821428571429,9.678
1,"2017","JAIBA REINA",0.129,1.161
1,"2017","LAPA NEGRA",0.03,0.03
1,"2017","LUGA-ROJA",695.263184615385,45192.107
1,"2017","LUGA NEGRA O CRESPA",0.821,13.957
1,"2017","MERLUZA DEL SUR O AUSTRAL",177.413058577406,42401.721
1,"2017","NAVAJUELA",0.056,0.392
1,"2017","OSTRA CHILENA",0.175846153846154,153.162
1,"2017","PEJEGALLO",14.0174842767296,2228.78
1,"2017","PEJERREY DE MAR",0.211581818181818,11.637
1,"2017","PELILLO",1.92833333333333,23.14
1,"2017","PEPINO DE MAR",802.452289473684,30493.187
1,"2017","PICOROCO",0.05,0.05
1,"2017","PIURE",0.442571428571429,3.098
1,"2017","PULPO DEL SUR",62.1178346774194,30810.446
1,"2017","REINETA",2.505,5.01
1,"2017","ROBALO",0.116090909090909,5.108
1,"2017","ROLLIZO",0.0889587628865979,8.629
1,"2017","SIERRA",0.0347,0.347
1,"2017","TAQUILLA",0.905714285714286,31.7
1,"2017","TOLLO",0.1734,1.734
1,"2017","TUMBAO",37.2130196078431,1897.864
1,"2018","ALMEJA",6.11564661654135,12200.715
1,"2018","BACALAO DE PROFUNDIDAD",512.770375,41021.63
1,"2018","CABRILLA ESPAÑOLA",0.005,0.005
1,"2018","CARACOL PALO PALO",51.378671875,3288.235
1,"2018","CARACOL PICUYO",0.1585,0.317
1,"2018","CENTOLLA",401.029571875,128329.463
1,"2018","CHANCHARRO",0.0235,0.047
1,"2018","CHICOREA DE MAR",3,3
1,"2018","CHOLGA",2.20506666666667,66.152
1,"2018","CHORITO",0.457869158878505,48.992
1,"2018","CHORO",0.442391304347826,10.175
1,"2018","COCHAYUYO",0.015,0.015
1,"2018","COJINOBA DEL SUR O AZUL",0.045,0.09
1,"2018","CONGRIO COLORADO",0.0870140186915888,18.621
1,"2018","CONGRIO DORADO",5.54647120418848,1059.376
1,"2018","CONGRIO NEGRO",0.046,0.046
1,"2018","CORVINA",20.9640619469027,2368.939
1,"2018","CULENGUE",12.6884812834225,2372.746
1,"2018","ERIZO",4.62752140077821,1189.273
1,"2018","HUEPO O NAVAJA DE MAR",0.801655172413793,23.248
1,"2018","HUIRO",0.575,1.725
1,"2018","JAIBA MARMOLA",709.341685805423,444757.237
1,"2018","JAIBA MORA",0.015,0.03
1,"2018","JAIBA PANCHOTE O CANGREJO",0.164283783783784,12.157
1,"2018","JAIBA PANCORA",0.084,0.084
1,"2018","JAIBA PELUDA O PACHONA",0.143346153846154,11.181
1,"2018","JAIBA REINA",0.0782142857142857,1.095
1,"2018","JAIBA REMADORA",0.018,0.018
1,"2018","JUREL",1,2
1,"2018","LAPA NEGRA",0.0823333333333333,0.247
1,"2018","LENGUADO",0.012,0.012
1,"2018","LUCHE",0.00966666666666667,0.058
1,"2018","LUGA-ROJA",211.465844444444,9515.963
1,"2018","LUGA NEGRA O CRESPA",548.465225806452,119016.954
1,"2018","MERLUZA DEL SUR O AUSTRAL",130.840697368421,39775.572
1,"2018","NAVAJUELA",0.11,0.33
1,"2018","OSTRA CHILENA",0.186872531418312,104.088
1,"2018","PEJEGALLO",0.147396341463415,24.173
1,"2018","PEJERREY DE MAR",0.232365079365079,14.639
1,"2018","PELILLO",0.4925,1.97
1,"2018","PEPINO DE MAR",73.595556097561,15087.089
1,"2018","PIURE",0.377923076923077,4.913
1,"2018","PULPO DEL SUR",0.298661862527716,269.393
1,"2018","RAYA ESPINOSA",0.175448275862069,5.088
1,"2018","RAYA VOLANTIN",106.604103448276,3091.519
1,"2018","REINETA",149.512571428571,1046.588
1,"2018","ROBALO",0.0530322580645161,1.644
