"";"rgn_id";"Year";"Spp";"Meanlandings";"SumLandings"
"1";1;2017;"ALMEJA";0,430605394605395;862,072
"2";1;2017;"BACALAO DE PROFUNDIDAD";0,891635658914729;115,021
"3";1;2017;"CARACOL PALO PALO";0,569731707317073;23,359
"4";1;2017;"CARACOL PICUYO";0,547222222222222;4,925
"5";1;2017;"CARACOL TEGULA";0,015;0,015
"6";1;2017;"CENTOLLA";0,57804280155642;148,557
"7";1;2017;"CHOLGA";0,201636363636364;2,218
"8";1;2017;"CHORITO";0,2765;6,083
"9";1;2017;"CHORO";0,786568345323741;109,333
"10";1;2017;"CONGRIO COLORADO";0,205940594059406;20,8
"11";1;2017;"CONGRIO DORADO";0,200122807017544;22,814
"12";1;2017;"CONGRIO NEGRO";0,0505454545454545;0,556
"13";1;2017;"CORVINA";0,121828571428571;12,792
"14";1;2017;"CULENGUE";0,887680672268908;105,634
"15";1;2017;"ERIZO";0,48460103626943;93,528
"16";1;2017;"HUEPO O NAVAJA DE MAR";0,827588235294118;14,069
"17";1;2017;"HUIRO";0,356666666666667;1,07
"18";1;2017;"HUIRO PALO";0,02;0,04
"19";1;2017;"JAIBA MARMOLA";1,13323577235772;418,164
"20";1;2017;"JAIBA PANCHOTE O CANGREJO";0,207746987951807;17,243
"21";1;2017;"JAIBA PELUDA O PACHONA";0,172821428571429;9,678
"22";1;2017;"JAIBA REINA";0,129;1,161
"23";1;2017;"LAPA NEGRA";0,03;0,03
"24";1;2017;"LUGA-ROJA";1,6498;107,237
"25";1;2017;"LUGA NEGRA O CRESPA";0,821;13,957
"26";1;2017;"MERLUZA DEL SUR O AUSTRAL";0,640217573221757;153,012
"27";1;2017;"NAVAJUELA";0,056;0,392
"28";1;2017;"OSTRA CHILENA";0,175846153846154;153,162
"29";1;2017;"PEJEGALLO";0,722616352201258;114,896
"30";1;2017;"PEJERREY DE MAR";0,211581818181818;11,637
"31";1;2017;"PELILLO";1,92833333333333;23,14
"32";1;2017;"PEPINO DE MAR";1,28057894736842;48,662
"33";1;2017;"PICOROCO";0,05;0,05
"34";1;2017;"PIURE";0,442571428571429;3,098
"35";1;2017;"PULPO DEL SUR";0,630995967741935;312,974
"36";1;2017;"REINETA";2,505;5,01
"37";1;2017;"ROBALO";0,116090909090909;5,108
"38";1;2017;"ROLLIZO";0,0889587628865979;8,629
"39";1;2017;"SIERRA";0,0347;0,347
"40";1;2017;"TAQUILLA";0,905714285714286;31,7
"41";1;2017;"TOLLO";0,1734;1,734
"42";1;2017;"TUMBAO";0,406725490196078;20,743
"43";1;2018;"ALMEJA";0,692503759398496;1381,545
"44";1;2018;"BACALAO DE PROFUNDIDAD";0,832825;66,626
"45";1;2018;"CABRILLA ESPAÑOLA";0,005;0,005
"46";1;2018;"CARACOL PALO PALO";0,9135625;58,468
"47";1;2018;"CARACOL PICUYO";0,1585;0,317
"48";1;2018;"CENTOLLA";0,861390625;275,645
"49";1;2018;"CHANCHARRO";0,0235;0,047
"50";1;2018;"CHICOREA DE MAR";3;3
"51";1;2018;"CHOLGA";2,20506666666667;66,152
"52";1;2018;"CHORITO";0,457869158878505;48,992
"53";1;2018;"CHORO";0,442391304347826;10,175
"54";1;2018;"COCHAYUYO";0,015;0,015
"55";1;2018;"COJINOBA DEL SUR O AZUL";0,045;0,09
"56";1;2018;"CONGRIO COLORADO";0,0870140186915888;18,621
"57";1;2018;"CONGRIO DORADO";0,180115183246073;34,402
"58";1;2018;"CONGRIO NEGRO";0,046;0,046
"59";1;2018;"CORVINA";0,16187610619469;18,292
"60";1;2018;"CULENGUE";0,647058823529412;121
"61";1;2018;"ERIZO";0,32443579766537;83,38
"62";1;2018;"HUEPO O NAVAJA DE MAR";0,801655172413793;23,248
"63";1;2018;"HUIRO";0,575;1,725
"64";1;2018;"JAIBA MARMOLA";1,26578149920255;793,645
"65";1;2018;"JAIBA MORA";0,015;0,03
"66";1;2018;"JAIBA PANCHOTE O CANGREJO";0,164283783783784;12,157
"67";1;2018;"JAIBA PANCORA";0,084;0,084
"68";1;2018;"JAIBA PELUDA O PACHONA";0,143346153846154;11,181
"69";1;2018;"JAIBA REINA";0,0782142857142857;1,095
"70";1;2018;"JAIBA REMADORA";0,018;0,018
"71";1;2018;"JUREL";1;2
"72";1;2018;"LAPA NEGRA";0,0823333333333333;0,247
"73";1;2018;"LENGUADO";0,012;0,012
"74";1;2018;"LUCHE";0,00966666666666667;0,058
"75";1;2018;"LUGA-ROJA";0,654644444444444;29,459
"76";1;2018;"LUGA NEGRA O CRESPA";1,44136866359447;312,777
"77";1;2018;"MERLUZA DEL SUR O AUSTRAL";0,661796052631579;201,186
"78";1;2018;"NAVAJUELA";0,11;0,33
"79";1;2018;"OSTRA CHILENA";0,186872531418312;104,088
"80";1;2018;"PEJEGALLO";0,147396341463415;24,173
"81";1;2018;"PEJERREY DE MAR";0,232365079365079;14,639
"82";1;2018;"PELILLO";0,4925;1,97
"83";1;2018;"PEPINO DE MAR";0,668556097560976;137,054
"84";1;2018;"PIURE";0,377923076923077;4,913
"85";1;2018;"PULPO DEL SUR";0,298661862527716;269,393
"86";1;2018;"RAYA ESPINOSA";0,175448275862069;5,088
"87";1;2018;"RAYA VOLANTIN";0,331172413793103;9,604
"88";1;2018;"REINETA";0,661571428571429;4,631
"89";1;2018;"ROBALO";0,0530322580645161;1,644
"90";1;2018;"ROLLIZO";0,0861534653465347;17,403
"91";1;2018;"SIERRA";0,104833333333333;0,629
"92";1;2018;"TOLLO";0,0547333333333333;0,821
"93";1;2018;"TUMBAO";0,465615384615385;12,106
"94";1;2019;"ALMEJA";0,606104808211777;1121,9
"95";1;2019;"BACALAO DE PROFUNDIDAD";1,10971875;71,022
"96";1;2019;"CARACOL PALO PALO";0,330148148148148;8,914
"97";1;2019;"CARACOL PICUYO";0,486;1,458
"98";1;2019;"CARACOL RUBIO";0,016;0,016
"99";1;2019;"CARACOL TEGULA";0,0575;0,115
"100";1;2019;"CAROLA";0,3;0,3
"101";1;2019;"CENTOLLA";0,671003968253968;169,093
"102";1;2019;"CHANCHARRO";0,11195;4,478
"103";1;2019;"CHOLGA";0,0835714285714286;0,585
"104";1;2019;"CHORITO";0,361772151898734;57,16
"105";1;2019;"CHORO";0,473920863309353;65,875
"106";1;2019;"COCHAYUYO";0,19;1,52
"107";1;2019;"COJINOBA DEL SUR O AZUL";0,054;0,162
"108";1;2019;"CONGRIO COLORADO";0,136255033557047;20,302
"109";1;2019;"CONGRIO DORADO";0,294408333333333;35,329
