"rgn_id","year","habitat","health"
1,2017,"Marismas",1.7479130632669
2,2017,"Marismas",1.8640903336807
3,2017,"Marismas",86.9565217391304
4,2017,"Marismas",2.64393784915222
5,2017,"Marismas",2.9207453985876
6,2017,"Marismas",5.13408900319463
7,2017,"Marismas",3.00198772497318
8,2017,"Marismas",0.700667893218905
9,2017,"Marismas",0.0405996518957424
10,2017,"Marismas",0
11,2017,"Marismas",0.950165873991959
12,2017,"Marismas",0.0928054542168427
13,2017,"Marismas",52.9433722848015
14,2017,"Marismas",2.90276426471435
15,2017,"Marismas",16.7304030109288
16,2017,"Marismas",11.2596092237869
17,2017,"Marismas",14.9026199891731
18,2017,"Marismas",85.131980816493
19,2017,"Marismas",0.484779761107927
20,2017,"Marismas",9.42745798509499
21,2017,"Marismas",8.56924071902572
22,2017,"Marismas",0
23,2017,"Marismas",0.766887332221132
24,2017,"Marismas",0.0138726462307073
25,2017,"Marismas",3.93146860324054
26,2017,"Marismas",2.58188067803398
27,2017,"Marismas",1.73780699568267
28,2017,"Marismas",1.23764197830184
29,2017,"Marismas",0.388233137177542
30,2017,"Marismas",0
31,2017,"Marismas",47.9857909435656
32,2017,"Marismas",0.0715240384658198
33,2017,"Marismas",0.821308577098425
34,2017,"Marismas",11.8829713796258
35,2017,"Marismas",3.96800771298839
36,2017,"Marismas",2.97963024675149
1,2018,"Marismas",1.72459225376013
2,2018,"Marismas",1.86225397240232
3,2018,"Marismas",86.4614113360917
4,2018,"Marismas",2.56898329341934
5,2018,"Marismas",3.30499108922006
6,2018,"Marismas",5.72168674287136
7,2018,"Marismas",2.92911888492096
8,2018,"Marismas",0.699977648028068
9,2018,"Marismas",0.0405996518957424
10,2018,"Marismas",0
11,2018,"Marismas",0.949738649831065
12,2018,"Marismas",0.0928054542168427
13,2018,"Marismas",52.8912164653898
14,2018,"Marismas",2.81993226119093
15,2018,"Marismas",16.7304030109288
16,2018,"Marismas",13.1526009517076
17,2018,"Marismas",14.4820247651574
18,2018,"Marismas",84.8579214465976
19,2018,"Marismas",0.484779761107927
20,2018,"Marismas",10.018534086564
21,2018,"Marismas",10.0310356007971
22,2018,"Marismas",0
23,2018,"Marismas",0.76036921653891
24,2018,"Marismas",0.0138726462307073
25,2018,"Marismas",3.85375174035045
26,2018,"Marismas",2.58787081492624
27,2018,"Marismas",1.70715581666653
28,2018,"Marismas",1.36631874202709
29,2018,"Marismas",0.388233137177542
30,2018,"Marismas",0
31,2018,"Marismas",47.868079208936
32,2018,"Marismas",0.0715240384658198
33,2018,"Marismas",0.80576642143194
34,2018,"Marismas",12.4470861265746
35,2018,"Marismas",3.86723347468778
36,2018,"Marismas",2.97669493964209
1,2019,"Marismas",1.70127144425337
2,2019,"Marismas",1.86041761112394
3,2019,"Marismas",85.9663009330528
4,2019,"Marismas",2.49402873768646
5,2019,"Marismas",3.6892367798525
6,2019,"Marismas",6.30928448254807
7,2019,"Marismas",2.85625004486875
8,2019,"Marismas",0.699287402837231
9,2019,"Marismas",0.0405996518957424
10,2019,"Marismas",0
11,2019,"Marismas",0.949311425670169
12,2019,"Marismas",0.0928054542168427
13,2019,"Marismas",52.8390606459782
14,2019,"Marismas",2.73710025766751
15,2019,"Marismas",16.7304030109288
16,2019,"Marismas",15.0455926796282
17,2019,"Marismas",14.0614295411416
18,2019,"Marismas",84.5838620767022
19,2019,"Marismas",0.484779761107927
20,2019,"Marismas",10.609610188033
21,2019,"Marismas",11.4928304825683
22,2019,"Marismas",0
23,2019,"Marismas",0.753851100856688
24,2019,"Marismas",0.0138726462307073
25,2019,"Marismas",3.77603487746037
26,2019,"Marismas",2.5938609518185
27,2019,"Marismas",1.6765046376504
28,2019,"Marismas",1.49499550575234
29,2019,"Marismas",0.388233137177542
30,2019,"Marismas",0
31,2019,"Marismas",47.7503674743065
32,2019,"Marismas",0.0715240384658198
33,2019,"Marismas",0.790224265765455
34,2019,"Marismas",13.0112008735233
35,2019,"Marismas",3.76645923638718
36,2019,"Marismas",2.97375963253269
1,2020,"Marismas",1.6779506347466
2,2020,"Marismas",1.85858124984557
3,2020,"Marismas",85.4711905300143
4,2020,"Marismas",2.41907418195358
5,2020,"Marismas",4.07348247048496
6,2020,"Marismas",6.8968822222248
7,2020,"Marismas",2.78338120481654
8,2020,"Marismas",0.698597157646393
9,2020,"Marismas",0.0405996518957424
10,2020,"Marismas",0
11,2020,"Marismas",0.948884201509275
12,2020,"Marismas",0.0928054542168427
13,2020,"Marismas",52.7869048265665
14,2020,"Marismas",2.65426825414409
15,2020,"Marismas",16.7304030109288
16,2020,"Marismas",16.9385844075489
17,2020,"Marismas",13.640834317126
18,2020,"Marismas",84.3098027068067
19,2020,"Marismas",0.484779761107927
20,2020,"Marismas",11.200686289502
21,2020,"Marismas",12.9546253643396
22,2020,"Marismas",0
23,2020,"Marismas",0.74733298517447
24,2020,"Marismas",0.0138726462307073
25,2020,"Marismas",3.69831801457028
26,2020,"Marismas",2.59985108871076
27,2020,"Marismas",1.64585345863427
28,2020,"Marismas",1.62367226947759
29,2020,"Marismas",0.388233137177542
30,2020,"Marismas",0
31,2020,"Marismas",47.6326557396768
32,2020,"Marismas",0.0715240384658198
33,2020,"Marismas",0.774682110098969
34,2020,"Marismas",13.575315620472
35,2020,"Marismas",3.66568499808657
36,2020,"Marismas",2.97082432542329
1,2021,"Marismas",1.65462982523984
2,2021,"Marismas",1.85674488856719
3,2021,"Marismas",84.9760801269755
4,2021,"Marismas",2.34411962622069
5,2021,"Marismas",4.45772816111742
6,2021,"Marismas",7.48447996190153
7,2021,"Marismas",2.71051236476432
8,2021,"Marismas",0.697906912455556
9,2021,"Marismas",0.0405996518957424
10,2021,"Marismas",0
11,2021,"Marismas",0.948456977348379
12,2021,"Marismas",0.0928054542168427
13,2021,"Marismas",52.7347490071548
14,2021,"Marismas",2.57143625062067
15,2021,"Marismas",16.7304030109288
16,2021,"Marismas",18.8315761354695
17,2021,"Marismas",13.2202390931103
18,2021,"Marismas",84.0357433369113
19,2021,"Marismas",0.484779761107927
20,2021,"Marismas",11.791762390971
21,2021,"Marismas",14.4164202461109
22,2021,"Marismas",0
23,2021,"Marismas",0.740814869492248
24,2021,"Marismas",0.0138726462307073
25,2021,"Marismas",3.6206011516802
26,2021,"Marismas",2.60584122560302
27,2021,"Marismas",1.61520227961814
28,2021,"Marismas",1.75234903320285
29,2021,"Marismas",0.388233137177542
30,2021,"Marismas",0
31,2021,"Marismas",47.5149440050473
32,2021,"Marismas",0.0715240384658198
