"rgn_id","year","usd"
1,2017,57031031.374
1,2018,61372118.3904
1,2019,36261887.9948
1,2020,30281017.8252
1,2021,19650337.124
2,2017,183153225.8672
2,2018,30976709.4048
2,2019,29919685.8084
2,2020,36558981.2136
2,2021,23724374.8754
3,2017,2817687.1328
3,2018,4297167.0504
3,2019,3393313.128
3,2020,1560956.0096
3,2021,1976222.328
4,2017,85896719.4404
4,2018,88559028.874
4,2019,91788029.926
4,2020,88352199.1496
4,2021,91297854.3924
5,2017,57630762.3072
5,2018,63880153.948
5,2019,65017729.3644
5,2020,65004922.5152
5,2021,68698406.0438
6,2017,1190353.6204
6,2018,2598072.5296
6,2019,1724176.7628
6,2020,931253.284
6,2021,1198164.8552
7,2017,1893469723.1832
7,2018,329577823.0468
7,2019,428247671.6688
7,2020,623383927.5716
7,2021,512312264.68
8,2017,10228720.1116
8,2018,7111652.5656
8,2019,9107863.0332
8,2020,10113880.0732
8,2021,9752600.899
9,2017,2690218.66
9,2018,2786763.7948
9,2019,3335756.362
9,2020,3384090.1056
9,2021,3706858.9566
10,2017,13736386.1412
10,2018,13207685.1324
10,2019,11867405.1236
10,2020,13285555.806
10,2021,12351065.2972
11,2017,42312833.134
11,2018,24043631.114
11,2019,50021450.2564
11,2020,32632935.1296
11,2021,36487243.6908
12,2017,NA
12,2018,NA
12,2019,NA
12,2020,NA
12,2021,NA
13,2017,958918.1844
13,2018,372547.1484
13,2019,0
13,2020,0
13,2021,0
14,2017,3091848.1784
14,2018,3265643.5124
14,2019,3583586.6408
14,2020,3987391.9864
14,2021,4434954.9822
15,2017,NA
15,2018,NA
15,2019,NA
15,2020,NA
15,2021,NA
16,2017,NA
16,2018,NA
16,2019,NA
16,2020,NA
16,2021,NA
17,2017,5943468.2152
17,2018,7060844.8792
17,2019,6091806.2952
17,2020,4184525.946
17,2021,5031261.9422
18,2017,171514117.4428
18,2018,300264713.4664
18,2019,295439416.2588
18,2020,301052337.1544
18,2021,363014986.5624
19,2017,19674125.764
19,2018,3085287.7412
19,2019,3459793.6644
19,2020,3656409.0468
19,2021,2535996.869
20,2017,NA
20,2018,NA
20,2019,NA
20,2020,NA
20,2021,NA
21,2017,6084181361.4372
21,2018,6590298514.6224
21,2019,8375075213.528
21,2020,6903098538.2968
21,2021,8048545464.3422
22,2017,586331670.7252
22,2018,524665018.6676
22,2019,2469569417.632
22,2020,2996366021.1748
22,2021,3937984894.6282
23,2017,242939005.6176
23,2018,276926817.814
23,2019,339884294.51
23,2020,313044515.5888
23,2021,361517160.035
24,2017,1039399.5476
24,2018,2438720.4608
24,2019,321156.11
24,2020,2417886.082
24,2021,1548938.3902
25,2017,0
25,2018,296771.9964
25,2019,0
25,2020,0
25,2021,0
26,2017,3948871.8144
26,2018,5298889.256
26,2019,4309534.1128
26,2020,3450017.594
26,2021,3630348.7432
27,2017,344808625.9472
27,2018,457911127.3084
27,2019,453305135.2244
27,2020,333129657.914
27,2021,387377912.5526
28,2017,1855043.4504
28,2018,1342209.9948
28,2019,2403131.822
28,2020,6365869.2316
28,2021,8437125.2824
29,2017,4246073.7488
29,2018,6685376.804
29,2019,7975162.394
29,2020,8107241.2416
29,2021,9134445.1338
30,2017,NA
30,2018,NA
30,2019,NA
30,2020,NA
30,2021,NA
31,2017,NA
31,2018,NA
31,2019,NA
31,2020,NA
31,2021,NA
32,2017,NA
32,2018,NA
32,2019,NA
32,2020,NA
32,2021,NA
33,2017,0
33,2018,100527.838
33,2019,98582.7
33,2020,27203.522
33,2021,2113.70399999997
34,2017,NA
34,2018,NA
34,2019,NA
34,2020,NA
34,2021,NA
35,2017,NA
35,2018,NA
35,2019,NA
35,2020,NA
35,2021,NA
36,2017,0
36,2018,0
36,2019,249186.7616
36,2020,163890.4716
36,2021,0
