"rgn_id","year","Sustcoef_norm"
1,1997,0
1,1998,0.118523743246985
1,1999,0.15537527632028
1,2000,0.085449492313703
1,2001,0.0721368759909752
1,2002,0.0869696180529764
1,2003,0.0607129007382537
1,2004,0.0928965729555981
1,2005,0.0735648728975653
1,2006,0.125018825951154
1,2007,0.2412854127974
1,2008,0.308416622212586
1,2009,0.607712489989531
1,2010,0.925248208318768
1,2011,1
1,2012,0.535632163553474
1,2013,0.413061806104757
1,2014,0.688190986878144
1,2015,0.749355595283044
1,2016,0.683465484082545
1,2017,0.58400856611254
1,2018,0.731958047938363
1,2019,0.677378821654923
1,2020,0.654040898430242
1,2021,0.491038386606716
2,1998,0.015932335262263
2,1999,0.0193660282067162
2,2000,0.0122239468822535
2,2002,0
2,2003,0.00499030041260536
2,2004,0.0380453178245418
2,2005,0.0196407236422725
2,2006,0.0264806399876233
2,2007,0.034577287950644
2,2008,0.0325056265408239
2,2009,0.337957794364865
2,2010,0.155002558238591
2,2011,0.364843143137693
2,2012,0.448488953974615
2,2013,0.570184511118922
2,2014,0.58877884136275
2,2015,1
2,2016,0.491860581957663
2,2017,0.4665424759446
2,2018,0.164148950230333
2,2019,0.249634284231872
2,2020,0.344956461780681
2,2021,0.542591527282998
3,1998,0.0123651098993303
3,1999,0.00618255494966517
3,2000,0.0432778846476562
3,2001,0.0256134419343271
3,2002,0.00971544349233098
3,2003,0.000883222135666453
3,2004,0.00794899922099808
3,2005,0.0627087716323182
3,2006,0
3,2007,0.0335624411553252
3,2008,0.0158979984419962
3,2009,0.0591758830896523
3,2010,0.970131193816032
3,2011,0.939089468635899
3,2012,1
3,2013,0.914827608918323
3,2014,0.748203021477691
3,2015,0.618513080393655
3,2016,0.824567921422502
3,2017,0.611952821806401
3,2018,0.905932426440844
3,2019,0.278269290896276
3,2020,0.545954930940861
3,2021,0.227627289343319
4,1998,0.159381930221873
4,1999,0.17862114426809
4,2000,0.0576591975924704
4,2001,0.0298220602460847
4,2002,0.0786480952400051
4,2003,0.0721278755565994
4,2004,0.415124305960969
4,2005,0.447037219846707
4,2006,0.171246173096776
4,2007,0.00196154508122627
4,2008,0
4,2009,0.00212811203784436
4,2010,0.706681170849693
4,2011,0.68155638749071
4,2012,1
4,2013,0.750882540043226
4,2014,0.740742392494939
4,2015,0.736806358952812
4,2016,0.841759046125393
4,2017,0.831830303980824
4,2018,0.461321632593251
4,2019,0.448585735232761
4,2020,0.657500114459991
4,2021,0.739148314366873
5,1999,0.00635381678943748
5,2001,0.000150768533986652
5,2003,0
5,2004,0.00701432655737901
5,2005,0.00213229783781122
5,2008,8.61534479923726e-05
5,2009,0.000495382325956143
5,2010,0.0123840412282156
5,2011,0.0209191599366824
5,2012,0.0621334790015832
5,2013,0.103079312332942
5,2014,0.0742092718082269
5,2015,0.34496595495734
5,2016,0.624211496721021
5,2017,0.618221092405905
5,2018,1
5,2019,0.874607436429632
5,2020,0.722900512625938
5,2021,0.936382592471834
6,1998,0.00222442329315926
6,1999,0.0164456489029274
6,2000,0.00837507462802262
6,2001,0.0164456489029274
6,2002,0.000304500353117803
6,2003,0.0809757534685125
6,2004,0.0924435566582811
6,2005,0.0822518699136898
6,2006,0.0617650275235468
6,2007,0.0774060763853816
6,2008,0.0247231609797529
6,2009,0.13640059474959
6,2010,1
6,2011,0.778374839322497
6,2012,0.819534699145244
6,2013,0.202625321597511
