"rgn_id","year","trend"
1,2021,-0.0632710625767454
2,2021,-0.108233731926254
3,2021,-0.00437249389614899
4,2021,-0.488163807621506
5,2021,-0.98951930233077
6,2021,-0.199472881037933
7,2021,-0.198859950520775
8,2021,-0.169628773108358
9,2021,-1
10,2021,-1
11,2021,-0.110649151941257
12,2021,0
13,2021,0.00912435982846046
14,2021,-0.374328882411056
15,2021,0
16,2021,0
17,2021,-0.0160529792838291
18,2021,0.00367051470095966
19,2021,0
20,2021,0
21,2021,-0.518513511151648
22,2021,1
23,2021,0.00130550276452735
24,2021,-0.67069288474898
25,2021,0
26,2021,-0.402883391298017
27,2021,-0.0675313172866372
28,2021,-0.184886351563394
29,2021,-0.509006820744526
30,2021,0
31,2021,0.127252943347458
32,2021,0
33,2021,0
34,2021,0
35,2021,0
36,2021,0
