"rgn_id","Year","Spp","bbmsy"
1,2018,"PELILLO",NA
1,2018,"PEPINO DE MAR",NA
1,2018,"PIURE",NA
1,2018,"PULPO DEL SUR",NA
1,2018,"RAYA ESPINOSA",NA
1,2018,"RAYA VOLANTIN",NA
1,2018,"REINETA",1
1,2018,"ROBALO",NA
1,2018,"ROLLIZO",NA
1,2018,"SIERRA",NA
1,2018,"TOLLO",NA
1,2018,"TUMBAO",NA
1,2019,"ALMEJA",0.360872639
1,2019,"BACALAO DE PROFUNDIDAD",NA
1,2019,"CARACOL PALO PALO",NA
1,2019,"CARACOL PICUYO",NA
1,2019,"CARACOL RUBIO",NA
1,2019,"CARACOL TEGULA",NA
1,2019,"CAROLA",NA
1,2019,"CENTOLLA",1
1,2019,"CHANCHARRO",NA
1,2019,"CHOLGA",NA
1,2019,"CHORITO",NA
1,2019,"CHORO",NA
1,2019,"COCHAYUYO",NA
1,2019,"COJINOBA DEL SUR O AZUL",NA
1,2019,"CONGRIO COLORADO",NA
1,2019,"CONGRIO DORADO",NA
1,2019,"CONGRIO NEGRO",NA
1,2019,"CORVINA",NA
1,2019,"CULENGUE",NA
1,2019,"ERIZO",0.69
1,2019,"HUEPO O NAVAJA DE MAR",NA
1,2019,"HUIRO",NA
1,2019,"JAIBA MARMOLA",NA
1,2019,"JAIBA MORA",NA
1,2019,"JAIBA PANCHOTE O CANGREJO",NA
1,2019,"JAIBA PELUDA O PACHONA",NA
1,2019,"JAIBA REINA",NA
1,2019,"JIBIA O CALAMAR ROJO",NA
1,2019,"LAPA NEGRA",NA
1,2019,"LUGA-ROJA",NA
1,2019,"LUGA NEGRA O CRESPA",NA
1,2019,"MERLUZA DEL SUR O AUSTRAL",0.85
1,2019,"NAVAJUELA",NA
1,2019,"OSTRA CHILENA",NA
1,2019,"PEJEGALLO",NA
1,2019,"PEJERREY DE MAR",NA
1,2019,"PEJESAPO",NA
1,2019,"PEPINO DE MAR",NA
1,2019,"PIURE",NA
1,2019,"PULPO DEL SUR",NA
1,2019,"RAYA ESPINOSA",NA
1,2019,"RAYA VOLANTIN",NA
1,2019,"REINETA",1
1,2019,"ROBALO",NA
1,2019,"ROLLIZO",NA
1,2019,"SIERRA",NA
1,2019,"TAQUILLA",NA
1,2019,"TIBURON FUME, GRIS O GATA DE MAR",NA
1,2019,"TOLLO",NA
1,2019,"TUMBAO",NA
1,2020,"ALMEJA",0.360872639
1,2020,"ANGUILA BABOSA",NA
1,2020,"ANGUILA COMUN",NA
1,2020,"CARACOL PALO PALO",NA
1,2020,"CAROLA",NA
1,2020,"CENTOLLA",1
1,2020,"CHANCHARRO",NA
1,2020,"CHICOREA DE MAR",NA
1,2020,"CHOLGA",NA
1,2020,"CHORITO",NA
1,2020,"CHORO",NA
1,2020,"COCHAYUYO",NA
1,2020,"CONGRIO COLORADO",NA
1,2020,"CONGRIO DORADO",NA
1,2020,"CONGRIO NEGRO",NA
1,2020,"CONGRIO PLATEADO",NA
1,2020,"CORVINA",NA
1,2020,"CULENGUE",NA
1,2020,"ERIZO",0.69
1,2020,"HUEPO O NAVAJA DE MAR",NA
1,2020,"JAIBA MARMOLA",NA
1,2020,"JAIBA MORA",NA
1,2020,"JAIBA PANCHOTE O CANGREJO",NA
1,2020,"JAIBA PELUDA O PACHONA",NA
1,2020,"JAIBA REINA",NA
1,2020,"JAIBA REMADORA",NA
1,2020,"LUGA-ROJA",NA
1,2020,"LUGA NEGRA O CRESPA",NA
1,2020,"MERLUZA DEL SUR O AUSTRAL",0.85
1,2020,"NAVAJUELA",NA
1,2020,"OSTRA CHILENA",NA
1,2020,"PEJEGALLO",NA
1,2020,"PEJERREY DE MAR",NA
1,2020,"PEPINO DE MAR",NA
1,2020,"PICOROCO",NA
1,2020,"PIURE",NA
1,2020,"PULPO DEL SUR",NA
1,2020,"RAYA ESPINOSA",NA
1,2020,"RAYA VOLANTIN",NA
1,2020,"REINETA",1
1,2020,"ROBALO",NA
1,2020,"ROLLIZO",NA
1,2020,"SIERRA",NA
1,2020,"TIBURON FUME, GRIS O GATA DE MAR",NA
1,2020,"TOLLO",NA
1,2020,"TUMBAO",NA
1,2021,"ALMEJA",0.360872639
1,2021,"ANGUILA BABOSA",NA
1,2021,"BACALAO DE PROFUNDIDAD",NA
1,2021,"CARACOL PALO PALO",NA
1,2021,"CARACOL PICUYO",NA
1,2021,"CAROLA",NA
1,2021,"CENTOLLA",1
1,2021,"CHANCHARRO",NA
1,2021,"CHOLGA",NA
1,2021,"CHORITO",NA
1,2021,"CHORO",NA
1,2021,"COCHAYUYO",NA
1,2021,"CONGRIO COLORADO",NA
1,2021,"CONGRIO DORADO",NA
1,2021,"CONGRIO NEGRO",NA
1,2021,"CONGRIO PLATEADO",NA
1,2021,"CORVINA",NA
1,2021,"ERIZO",0.69
1,2021,"HUEPO O NAVAJA DE MAR",NA
1,2021,"HUIRO",NA
1,2021,"JAIBA MARMOLA",NA
1,2021,"JAIBA MORA",NA
1,2021,"JAIBA PANCHOTE O CANGREJO",NA
1,2021,"JAIBA PELUDA O PACHONA",NA
1,2021,"JAIBA REINA",NA
1,2021,"JAIBA REMADORA",NA
1,2021,"LAPA BONETE",NA
1,2021,"LAPA NEGRA",NA
1,2021,"LUGA-ROJA",NA
1,2021,"LUGA NEGRA O CRESPA",NA
1,2021,"MERLUZA COMUN",NA
1,2021,"MERLUZA DEL SUR O AUSTRAL",0.85
1,2021,"NAVAJUELA",NA
1,2021,"OSTRA CHILENA",NA
1,2021,"PEJEGALLO",NA
1,2021,"PEJERREY DE MAR",NA
1,2021,"PICOROCO",NA
1,2021,"PIURE",NA
1,2021,"PULPO DEL SUR",NA
1,2021,"RAYA ESPINOSA",NA
1,2021,"RAYA VOLANTIN",NA
1,2021,"REINETA",1
1,2021,"ROBALO",NA
1,2021,"ROLLIZO",NA
1,2021,"SIERRA",NA
1,2021,"TIBURON FUME, GRIS O GATA DE MAR",NA
1,2021,"TOLLO",NA
1,2021,"TUMBAO",NA
2,2017,"ALMEJA",0.360872639
2,2017,"BROTULA",NA
2,2017,"CABRILLA COMUN",NA
2,2017,"CABRILLA ESPAÑOLA",NA
2,2017,"CARACOL LOCATE",NA
2,2017,"CARACOL PALO PALO",NA
2,2017,"CENTOLLA",1
2,2017,"CHANCHARRO",NA
2,2017,"CHOLGA",NA
2,2017,"CHORITO",NA
2,2017,"CHORO",NA
2,2017,"COJINOBA DEL SUR O AZUL",NA
2,2017,"CONGRIO COLORADO",NA
2,2017,"CONGRIO DORADO",NA
2,2017,"CONGRIO NEGRO",NA
2,2017,"CULENGUE",NA
2,2017,"ERIZO",0.69
2,2017,"JAIBA MARMOLA",NA
2,2017,"JAIBA REMADORA",NA
2,2017,"JUREL",NA
2,2017,"LAPA NEGRA",NA
2,2017,"LENGUADO",NA
2,2017,"LUCHE",NA
2,2017,"MERLUZA DEL SUR O AUSTRAL",0.85
2,2017,"PEJERREY DE MAR",NA
2,2017,"PULPO DEL SUR",NA
2,2017,"PUYE",NA
2,2017,"REINETA",1
2,2017,"ROBALO",NA
2,2017,"ROLLIZO",NA
2,2017,"SARDINA AUSTRAL",1
2,2017,"SIERRA",NA
2,2018,"ALMEJA",0.360872639
2,2018,"CARACOL LOCATE",NA
2,2018,"CARACOL PALO PALO",NA
2,2018,"CENTOLLA",1
2,2018,"CHOLGA",NA
2,2018,"CHORITO",NA
2,2018,"CHORO",NA
2,2018,"COJINOBA DEL SUR O AZUL",NA
2,2018,"CONGRIO DORADO",NA
2,2018,"CULENGUE",NA
2,2018,"ERIZO",0.69
2,2018,"JAIBA MARMOLA",NA
2,2018,"LAPA NEGRA",NA
2,2018,"LUCHE",NA
2,2018,"LUGA-ROJA",NA
2,2018,"MERLUZA DEL SUR O AUSTRAL",0.85
2,2018,"PEJERREY DE MAR",NA
2,2018,"RAYA ESPINOSA",NA
2,2018,"RAYA VOLANTIN",NA
2,2018,"REINETA",1
2,2018,"ROBALO",NA
2,2018,"ROLLIZO",NA
2,2018,"SARDINA AUSTRAL",1
2,2018,"TOLLO",NA
2,2019,"ALMEJA",0.360872639
2,2019,"BLANQUILLO",NA
2,2019,"CABRILLA ESPAÑOLA",NA
2,2019,"CARACOL PALO PALO",NA
2,2019,"CENTOLLA",1
2,2019,"CENTOLLON",NA
2,2019,"CHANCHARRO",NA
2,2019,"CHOLGA",NA
2,2019,"CHORITO",NA
2,2019,"CHORO",NA
2,2019,"CONGRIO COLORADO",NA
2,2019,"CONGRIO DORADO",NA
2,2019,"ERIZO",0.69
2,2019,"JAIBA MARMOLA",NA
2,2019,"LUGA-ROJA",NA
2,2019,"MERLUZA DEL SUR O AUSTRAL",0.85
2,2019,"PEJERREY DE MAR",NA
2,2019,"PULPO DEL SUR",NA
2,2019,"PUYE",NA
2,2019,"RAYA VOLANTIN",NA
2,2019,"ROBALO",NA
2,2019,"ROLLIZO",NA
2,2019,"SARDINA AUSTRAL",1
2,2020,"ALMEJA",0.360872639
2,2020,"CARACOL PALO PALO",NA
2,2020,"CENTOLLA",1
2,2020,"CHOLGA",NA
2,2020,"CHORITO",NA
2,2020,"CHORO",NA
2,2020,"CONGRIO DORADO",NA
2,2020,"CULENGUE",NA
2,2020,"ERIZO",0.69
2,2020,"JAIBA MARMOLA",NA
2,2020,"MERLUZA DEL SUR O AUSTRAL",0.85
2,2020,"PEJERREY DE MAR",NA
2,2020,"ROBALO",NA
2,2020,"ROLLIZO",NA
2,2020,"SARDINA AUSTRAL",1
2,2020,"SIERRA",NA
2,2021,"ALMEJA",0.360872639
2,2021,"ANCHOVETA",1
2,2021,"BLANQUILLO",NA
2,2021,"CENTOLLA",1
2,2021,"CHOLGA",NA
2,2021,"CHORITO",NA
2,2021,"CHORO",NA
2,2021,"CONGRIO COLORADO",NA
2,2021,"CONGRIO DORADO",NA
2,2021,"CULENGUE",NA
2,2021,"ERIZO",0.69
2,2021,"JAIBA MARMOLA",NA
2,2021,"JAIBA MORA",NA
2,2021,"LAPA NEGRA",NA
2,2021,"LUCHE",NA
2,2021,"MERLUZA DEL SUR O AUSTRAL",0.85
2,2021,"PEJERREY DE MAR",NA
2,2021,"ROBALO",NA
2,2021,"ROLLIZO",NA
2,2021,"SARDINA AUSTRAL",1
3,2017,"CENTOLLA",1
3,2017,"CENTOLLON",NA
3,2018,"CENTOLLA",1
3,2018,"CENTOLLON",NA
3,2019,"CENTOLLA",1
3,2019,"CENTOLLON",NA
3,2019,"ERIZO",0.69
3,2020,"CENTOLLA",1
3,2020,"CENTOLLON",NA
3,2021,"CENTOLLA",1
3,2021,"CENTOLLON",NA
3,2021,"CONGRIO DORADO",NA
4,2017,"ALMEJA",0.360872639
4,2017,"ANCHOVETA",1
4,2017,"BACALADILLO O MOTE",NA
4,2017,"BACALAO DE PROFUNDIDAD",NA
4,2017,"CABRILLA COMUN",NA
4,2017,"CALAMAR",NA
4,2017,"CARACOL PALO PALO",NA
4,2017,"CARACOL TEGULA",NA
4,2017,"CENTOLLA",1
4,2017,"CHANCHARRO",NA
4,2017,"CHOLGA",NA
4,2017,"CHORITO",NA
4,2017,"CHORO",NA
4,2017,"CONGRIO COLORADO",NA
4,2017,"CONGRIO DORADO",NA
4,2017,"CONGRIO NEGRO",NA
4,2017,"CORVINA",NA
4,2017,"CULENGUE",NA
4,2017,"ERIZO",0.69
4,2017,"HUEPO O NAVAJA DE MAR",NA
4,2017,"JAIBA MARMOLA",NA
4,2017,"JAIBA MORA",NA
4,2017,"JAIBA PANCORA",NA
4,2017,"JAIBA REINA",NA
4,2017,"JUREL",NA
4,2017,"LANGOSTINO DE LOS CANALES",NA
4,2017,"LANGOSTINO ENANO",NA
4,2017,"LUCHE",NA
4,2017,"LUGA-ROJA",NA
4,2017,"LUGA NEGRA O CRESPA",NA
4,2017,"MERLUZA COMUN",NA
4,2017,"MERLUZA DEL SUR O AUSTRAL",0.85
4,2017,"NAVAJUELA",NA
4,2017,"OSTRA CHILENA",NA
4,2017,"PAMPANITO",NA
4,2017,"PEJEGALLO",NA
4,2017,"PEJERREY DE MAR",NA
4,2017,"PELILLO",NA
4,2017,"PICOROCO",NA
4,2017,"PIURE",NA
4,2017,"PULPO DEL SUR",NA
4,2017,"PULPO ENANO",NA
4,2017,"REINETA",1
4,2017,"ROBALO",NA
4,2017,"ROLLIZO",NA
4,2017,"SARDINA AUSTRAL",1
4,2017,"SARDINA COMUN",NA
4,2017,"SIERRA",NA
4,2017,"TIBURON FUME, GRIS O GATA DE MAR",NA
4,2017,"TOLLO",NA
4,2017,"TUMBAO",NA
4,2018,"ALMEJA",0.360872639
4,2018,"ANCHOVETA",1
4,2018,"BACALADILLO O MOTE",NA
4,2018,"BACALAO DE PROFUNDIDAD",NA
4,2018,"CABRILLA COMUN",NA
4,2018,"CARACOL PALO PALO",NA
4,2018,"CENTOLLA",1
4,2018,"CHOLGA",NA
4,2018,"CHORITO",NA
4,2018,"CHORO",NA
4,2018,"COJINOBA DEL NORTE / PIAFRI",NA
4,2018,"CONGRIO COLORADO",NA
4,2018,"CONGRIO DORADO",NA
4,2018,"CONGRIO NEGRO",NA
4,2018,"CORVINA",NA
4,2018,"CULENGUE",NA
4,2018,"ERIZO",0.69
4,2018,"HUEPO O NAVAJA DE MAR",NA
4,2018,"JAIBA MARMOLA",NA
4,2018,"JAIBA MORA",NA
4,2018,"JAIBA PANCORA",NA
4,2018,"JULIANA O TAWERA",0.85
4,2018,"JUREL",NA
4,2018,"LANGOSTINO DE LOS CANALES",NA
4,2018,"LUGA-ROJA",NA
4,2018,"LUGA NEGRA O CRESPA",NA
4,2018,"MERLUZA DEL SUR O AUSTRAL",0.85
4,2018,"NAVAJUELA",NA
4,2018,"PAMPANITO",NA
4,2018,"PEJEGALLO",NA
4,2018,"PEJERREY DE MAR",NA
4,2018,"PEPINO DE MAR",NA
4,2018,"PICOROCO",NA
4,2018,"PIURE",NA
4,2018,"PULPO DEL SUR",NA
4,2018,"RAYA ESPINOSA",NA
4,2018,"RAYA VOLANTIN",NA
4,2018,"REINETA",1
4,2018,"ROBALO",NA
4,2018,"ROLLIZO",NA
4,2018,"SARDINA AUSTRAL",1
4,2018,"SARDINA COMUN",NA
4,2018,"SIERRA",NA
4,2018,"TIBURON FUME, GRIS O GATA DE MAR",NA
4,2018,"TOLLO",NA
4,2018,"TUMBAO",NA
4,2019,"ALMEJA",0.360872639
4,2019,"ANCHOVETA",1
4,2019,"BACALADILLO O MOTE",NA
4,2019,"BACALAO DE PROFUNDIDAD",NA
4,2019,"CALAMAR",NA
4,2019,"CARACOL RUBIO",NA
4,2019,"CENTOLLA",1
4,2019,"CHANCHARRO",NA
4,2019,"CHOLGA",NA
4,2019,"CHORITO",NA
4,2019,"CHORO",NA
4,2019,"COCHAYUYO",NA
4,2019,"CONGRIO COLORADO",NA
4,2019,"CONGRIO DORADO",NA
4,2019,"CONGRIO NEGRO",NA
4,2019,"CORVINA",NA
4,2019,"CULENGUE",NA
4,2019,"ERIZO",0.69
4,2019,"HUEPO O NAVAJA DE MAR",NA
4,2019,"JAIBA MARMOLA",NA
4,2019,"JUREL",NA
4,2019,"LANGOSTINO DE LOS CANALES",NA
4,2019,"LUGA-ROJA",NA
4,2019,"LUGA NEGRA O CRESPA",NA
4,2019,"MERLUZA DEL SUR O AUSTRAL",0.85
4,2019,"NAVAJUELA",NA
4,2019,"OSTRA CHILENA",NA
4,2019,"PAMPANITO",NA
4,2019,"PEJEGALLO",NA
4,2019,"PEJERREY DE MAR",NA
4,2019,"PEPINO DE MAR",NA
4,2019,"PICOROCO",NA
4,2019,"PIURE",NA
4,2019,"PULPO DEL NORTE",NA
4,2019,"PULPO DEL SUR",NA
4,2019,"RAYA ESPINOSA",NA
4,2019,"RAYA VOLANTIN",NA
4,2019,"REINETA",1
4,2019,"ROBALO",NA
4,2019,"ROLLIZO",NA
4,2019,"SARDINA AUSTRAL",1
4,2019,"SARDINA COMUN",NA
4,2019,"SIERRA",NA
4,2019,"TOLLO",NA
4,2019,"TUMBAO",NA
4,2020,"ALMEJA",0.360872639
4,2020,"ANCHOVETA",1
4,2020,"BACALADILLO O MOTE",NA
4,2020,"BACALAO DE PROFUNDIDAD",NA
4,2020,"CABRILLA COMUN",NA
4,2020,"CENTOLLA",1
4,2020,"CHANCHARRO",NA
4,2020,"CHOLGA",NA
4,2020,"CHORITO",NA
4,2020,"CHORO",NA
4,2020,"CONGRIO COLORADO",NA
4,2020,"CONGRIO DORADO",NA
4,2020,"CULENGUE",NA
4,2020,"ERIZO",0.69
4,2020,"HUEPO O NAVAJA DE MAR",NA
4,2020,"JAIBA MARMOLA",NA
4,2020,"JAIBA PANCORA",NA
4,2020,"JUREL",NA
4,2020,"LANGOSTINO DE LOS CANALES",NA
4,2020,"LUGA NEGRA O CRESPA",NA
4,2020,"MERLUZA COMUN",NA
4,2020,"MERLUZA DEL SUR O AUSTRAL",0.85
4,2020,"NAVAJUELA",NA
4,2020,"PEJEGALLO",NA
4,2020,"PEJERREY DE MAR",NA
4,2020,"PICOROCO",NA
4,2020,"PULPO DEL SUR",NA
4,2020,"RAYA ESPINOSA",NA
4,2020,"RAYA VOLANTIN",NA
4,2020,"REINETA",1
4,2020,"ROBALO",NA
4,2020,"ROLLIZO",NA
4,2020,"SARDINA AUSTRAL",1
4,2020,"SARDINA COMUN",NA
4,2020,"TOLLO",NA
4,2020,"TUMBAO",NA
4,2021,"ALMEJA",0.360872639
4,2021,"ANCHOVETA",1
4,2021,"BACALADILLO O MOTE",NA
4,2021,"BACALAO DE PROFUNDIDAD",NA
4,2021,"CABRILLA COMUN",NA
4,2021,"CALAMAR",NA
4,2021,"CENTOLLA",1
4,2021,"CHANCHARRO",NA
4,2021,"CHOLGA",NA
4,2021,"CHORITO",NA
4,2021,"CHORO",NA
4,2021,"CONGRIO COLORADO",NA
4,2021,"CONGRIO DORADO",NA
4,2021,"CULENGUE",NA
4,2021,"ERIZO",0.69
4,2021,"JAIBA LIMON",NA
4,2021,"JAIBA MARMOLA",NA
4,2021,"JAIBA PANCORA",NA
4,2021,"JUREL",NA
4,2021,"LANGOSTINO DE LOS CANALES",NA
4,2021,"LUGA NEGRA O CRESPA",NA
4,2021,"MERLUZA DE COLA",NA
4,2021,"MERLUZA DEL SUR O AUSTRAL",0.85
4,2021,"NAVAJUELA",NA
4,2021,"OSTRA CHILENA",NA
4,2021,"PAMPANITO",NA
4,2021,"PEJEGALLO",NA
4,2021,"PEJERREY DE MAR",NA
4,2021,"PICOROCO",NA
4,2021,"PIURE",NA
4,2021,"PULPO DEL SUR",NA
4,2021,"RAYA ESPINOSA",NA
4,2021,"RAYA VOLANTIN",NA
4,2021,"REINETA",1
4,2021,"ROBALO",NA
4,2021,"ROLLIZO",NA
4,2021,"SARDINA AUSTRAL",1
4,2021,"SARDINA COMUN",NA
4,2021,"TUMBAO",NA
5,2017,"ALMEJA",0.360872639
5,2017,"CARACOL PALO PALO",NA
5,2017,"CENTOLLA",1
5,2017,"CHOLGA",NA
5,2017,"CHORITO",NA
5,2017,"CHORO",NA
5,2017,"CONGRIO COLORADO",NA
5,2017,"CONGRIO DORADO",NA
5,2017,"CULENGUE",NA
5,2017,"ERIZO",0.69
5,2017,"HUIRO",NA
5,2017,"HUIRO NEGRO O CHASCON",NA
5,2017,"JAIBA MARMOLA",NA
5,2017,"LUGA-ROJA",NA
5,2017,"MERLUZA DEL SUR O AUSTRAL",0.85
5,2017,"PEJEGALLO",NA
5,2017,"PEJERREY DE MAR",NA
5,2017,"PULPO DEL SUR",NA
5,2017,"ROBALO",NA
5,2017,"SIERRA",NA
5,2017,"TUMBAO",NA
5,2018,"ALMEJA",0.360872639
5,2018,"CARACOL PALO PALO",NA
5,2018,"CENTOLLA",1
5,2018,"CHOLGA",NA
5,2018,"CHORITO",NA
5,2018,"CHORO",NA
5,2018,"CULENGUE",NA
5,2018,"ERIZO",0.69
5,2018,"HUEPO O NAVAJA DE MAR",NA
5,2018,"HUIRO",NA
5,2018,"JAIBA MARMOLA",NA
5,2018,"LUCHE",NA
5,2018,"LUGA NEGRA O CRESPA",NA
5,2018,"MERLUZA DEL SUR O AUSTRAL",0.85
5,2018,"NAVAJUELA",NA
5,2018,"PEJEGALLO",NA
5,2018,"PEJERREY DE MAR",NA
5,2018,"PELILLO",NA
5,2018,"PULPO DEL SUR",NA
5,2018,"ROBALO",NA
5,2018,"TUMBAO",NA
5,2019,"ALMEJA",0.360872639
5,2019,"CENTOLLA",1
5,2019,"CHOLGA",NA
5,2019,"CHORITO",NA
5,2019,"CHORO",NA
5,2019,"CULENGUE",NA
5,2019,"ERIZO",0.69
5,2019,"HUIRO",NA
5,2019,"JAIBA MARMOLA",NA
5,2019,"LUGA-ROJA",NA
5,2019,"MERLUZA DEL SUR O AUSTRAL",0.85
5,2019,"PEJEGALLO",NA
5,2019,"PEJERREY DE MAR",NA
5,2019,"PELILLO",NA
5,2019,"PULPO DEL SUR",NA
5,2019,"RAYA VOLANTIN",NA
5,2019,"ROBALO",NA
5,2020,"ALMEJA",0.360872639
5,2020,"ANCHOVETA",1
5,2020,"CENTOLLA",1
5,2020,"CHOLGA",NA
5,2020,"CHORITO",NA
5,2020,"CHORO",NA
5,2020,"CULENGUE",NA
5,2020,"ERIZO",0.69
5,2020,"HUIRO",NA
5,2020,"JAIBA MARMOLA",NA
5,2020,"LUGA-ROJA",NA
5,2020,"MERLUZA DEL SUR O AUSTRAL",0.85
5,2020,"PEJEGALLO",NA
5,2020,"PEJERREY DE MAR",NA
5,2020,"PULPO DEL SUR",NA
5,2020,"SARDINA AUSTRAL",1
5,2020,"SARDINA COMUN",NA
5,2021,"ALMEJA",0.360872639
5,2021,"CARACOL PALO PALO",NA
5,2021,"CENTOLLA",1
5,2021,"CHOLGA",NA
5,2021,"CHORITO",NA
5,2021,"CHORO",NA
5,2021,"ERIZO",0.69
5,2021,"HUIRO",NA
5,2021,"JAIBA MARMOLA",NA
5,2021,"MERLUZA DEL SUR O AUSTRAL",0.85
5,2021,"PEJEGALLO",NA
5,2021,"PEJERREY DE MAR",NA
5,2021,"PELILLO",NA
5,2021,"PICOROCO",NA
5,2021,"PULPO DEL SUR",NA
6,2017,"ALMEJA",0.360872639
6,2017,"CABRILLA ESPAÑOLA",NA
6,2017,"CARACOL PALO PALO",NA
6,2017,"CENTOLLA",1
6,2017,"CONGRIO COLORADO",NA
6,2017,"CONGRIO DORADO",NA
6,2017,"CULENGUE",NA
6,2017,"ERIZO",0.69
6,2017,"JULIANA O TAWERA",0.85
6,2017,"LAPA NEGRA",NA
6,2017,"LUGA-ROJA",NA
6,2017,"LUGA NEGRA O CRESPA",NA
6,2017,"MERLUZA DEL SUR O AUSTRAL",0.85
6,2017,"NAVAJUELA",NA
6,2017,"PEJERREY DE MAR",NA
6,2017,"PICOROCO",NA
6,2017,"REINETA",1
6,2017,"ROBALO",NA
6,2017,"ROLLIZO",NA
6,2017,"SIERRA",NA
6,2017,"TUMBAO",NA
6,2018,"ALMEJA",0.360872639
6,2018,"CABRILLA ESPAÑOLA",NA
6,2018,"CENTOLLON",NA
6,2018,"CHANCHARRO",NA
6,2018,"CHOLGA",NA
6,2018,"CHORITO",NA
6,2018,"CHORO",NA
6,2018,"CONGRIO COLORADO",NA
6,2018,"CONGRIO DORADO",NA
6,2018,"CONGRIO NEGRO",NA
6,2018,"ERIZO",0.69
6,2018,"LENGUADO",NA
6,2018,"LUGA NEGRA O CRESPA",NA
6,2018,"MERLUZA DEL SUR O AUSTRAL",0.85
6,2018,"NAVAJUELA",NA
6,2018,"PEJERREY DE MAR",NA
6,2018,"PICOROCO",NA
6,2018,"PIURE",NA
6,2018,"PULPO DEL SUR",NA
6,2018,"RAYA VOLANTIN",NA
6,2018,"REINETA",1
6,2018,"ROBALO",NA
6,2018,"ROLLIZO",NA
6,2018,"SIERRA",NA
6,2019,"CABRILLA COMUN",NA
6,2019,"CABRILLA ESPAÑOLA",NA
6,2019,"CARACOL PALO PALO",NA
6,2019,"CENTOLLA",1
6,2019,"CONGRIO COLORADO",NA
6,2019,"CONGRIO DORADO",NA
6,2019,"CONGRIO NEGRO",NA
6,2019,"CULENGUE",NA
6,2019,"ERIZO",0.69
6,2019,"LUGA-ROJA",NA
6,2019,"MERLUZA DEL SUR O AUSTRAL",0.85
6,2019,"PEJERREY DE MAR",NA
6,2019,"RAYA ESPINOSA",NA
6,2019,"RAYA VOLANTIN",NA
6,2019,"REINETA",1
6,2019,"ROBALO",NA
6,2019,"ROLLIZO",NA
6,2019,"SIERRA",NA
6,2019,"TUMBAO",NA
