rgn_id,sector,year,value
1,cf,2003,78952.874
1,cf,2004,84494.62
1,cf,2005,90194.566
1,cf,2006,95772.698
1,cf,2007,103772.872
1,cf,2008,111953.394
1,mmw,1998,5.745
1,mmw,2006,19.15
1,tour,2005,240057.233924
1,tour,2006,228982.21288
1,tour,2007,225930.429303
1,tour,2008,254823.92865
1,tour,2009,289427.216624
1,tour,2010,269935.179586
2,cf,2003,78952.874
2,cf,2004,84494.62
2,cf,2005,90194.566
2,cf,2006,95772.698
2,cf,2007,103772.872
2,cf,2008,111953.394
2,mmw,1998,5.745
2,mmw,2006,19.15
2,tour,2005,240057.233924
2,tour,2006,228982.21288
2,tour,2007,225930.429303
2,tour,2008,254823.92865
2,tour,2009,289427.216624
2,tour,2010,269935.179586
3,cf,2003,78952.874
3,cf,2004,84494.62
3,cf,2005,90194.566
3,cf,2006,95772.698
3,cf,2007,103772.872
3,cf,2008,111953.394
3,mmw,1998,5.745
3,mmw,2006,19.15
3,tour,2005,240057.233924
3,tour,2006,228982.21288
3,tour,2007,225930.429303
3,tour,2008,254823.92865
3,tour,2009,289427.216624
3,tour,2010,269935.179586
4,cf,2003,78952.874
4,cf,2004,84494.62
4,cf,2005,90194.566
4,cf,2006,95772.698
4,cf,2007,103772.872
4,cf,2008,111953.394
4,mmw,1998,5.745
4,mmw,2006,19.15
4,tour,2005,240057.233924
4,tour,2006,228982.21288
4,tour,2007,225930.429303
4,tour,2008,254823.92865
4,tour,2009,289427.216624
4,tour,2010,269935.179586
5,cf,2003,78952.874
5,cf,2004,84494.62
5,cf,2005,90194.566
5,cf,2006,95772.698
5,cf,2007,103772.872
5,cf,2008,111953.394
5,mmw,1998,5.745
5,mmw,2006,19.15
5,tour,2005,240057.233924
5,tour,2006,228982.21288
5,tour,2007,225930.429303
5,tour,2008,254823.92865
5,tour,2009,289427.216624
5,tour,2010,269935.179586
6,cf,2003,78952.874
6,cf,2004,84494.62
6,cf,2005,90194.566
6,cf,2006,95772.698
6,cf,2007,103772.872
6,cf,2008,111953.394
6,mmw,1998,5.745
6,mmw,2006,19.15
6,tour,2005,240057.233924
6,tour,2006,228982.21288
6,tour,2007,225930.429303
6,tour,2008,254823.92865
6,tour,2009,289427.216624
6,tour,2010,269935.179586
7,cf,2003,78952.874
7,cf,2004,84494.62
7,cf,2005,90194.566
7,cf,2006,95772.698
7,cf,2007,103772.872
7,cf,2008,111953.394
7,mmw,1998,5.745
7,mmw,2006,19.15
7,tour,2005,240057.233924
7,tour,2006,228982.21288
7,tour,2007,225930.429303
7,tour,2008,254823.92865
7,tour,2009,289427.216624
7,tour,2010,269935.179586
8,cf,2003,78952.874
8,cf,2004,84494.62
8,cf,2005,90194.566
8,cf,2006,95772.698
8,cf,2007,103772.872
8,cf,2008,111953.394
8,mmw,1998,5.745
8,mmw,2006,19.15
8,tour,2005,240057.233924
8,tour,2006,228982.21288
8,tour,2007,225930.429303
8,tour,2008,254823.92865
8,tour,2009,289427.216624
8,tour,2010,269935.179586
9,cf,2003,78952.874
9,cf,2004,84494.62
9,cf,2005,90194.566
9,cf,2006,95772.698
9,cf,2007,103772.872
9,cf,2008,111953.394
9,mmw,1998,5.745
9,mmw,2006,19.15
9,tour,2005,240057.233924
9,tour,2006,228982.21288
9,tour,2007,225930.429303
9,tour,2008,254823.92865
9,tour,2009,289427.216624
9,tour,2010,269935.179586
10,cf,2003,78952.874
10,cf,2004,84494.62
10,cf,2005,90194.566
10,cf,2006,95772.698
10,cf,2007,103772.872
10,cf,2008,111953.394
10,mmw,1998,5.745
10,mmw,2006,19.15
10,tour,2005,240057.233924
10,tour,2006,228982.21288
10,tour,2007,225930.429303
10,tour,2008,254823.92865
10,tour,2009,289427.216624
10,tour,2010,269935.179586
11,cf,2003,78952.874
11,cf,2004,84494.62
11,cf,2005,90194.566
11,cf,2006,95772.698
11,cf,2007,103772.872
11,cf,2008,111953.394
11,mmw,1998,5.745
11,mmw,2006,19.15
11,tour,2005,240057.233924
11,tour,2006,228982.21288
11,tour,2007,225930.429303
11,tour,2008,254823.92865
11,tour,2009,289427.216624
11,tour,2010,269935.179586
12,cf,2003,78952.874
12,cf,2004,84494.62
12,cf,2005,90194.566
12,cf,2006,95772.698
12,cf,2007,103772.872
12,cf,2008,111953.394
12,mmw,1998,5.745
12,mmw,2006,19.15
12,tour,2005,240057.233924
12,tour,2006,228982.21288
12,tour,2007,225930.429303
12,tour,2008,254823.92865
12,tour,2009,289427.216624
12,tour,2010,269935.179586
14,cf,2003,78952.874
14,cf,2004,84494.62
14,cf,2005,90194.566
14,cf,2006,95772.698
14,cf,2007,103772.872
14,cf,2008,111953.394
14,mmw,1998,5.745
14,mmw,2006,19.15
14,tour,2005,240057.233924
14,tour,2006,228982.21288
14,tour,2007,225930.429303
14,tour,2008,254823.92865
14,tour,2009,289427.216624
14,tour,2010,269935.179586
15,cf,2003,78952.874
15,cf,2004,84494.62
15,cf,2005,90194.566
15,cf,2006,95772.698
15,cf,2007,103772.872
15,cf,2008,111953.394
15,mmw,1998,5.745
15,mmw,2006,19.15
15,tour,2005,240057.233924
15,tour,2006,228982.21288
15,tour,2007,225930.429303
15,tour,2008,254823.92865
15,tour,2009,289427.216624
15,tour,2010,269935.179586
16,cf,2003,78952.874
16,cf,2004,84494.62
16,cf,2005,90194.566
16,cf,2006,95772.698
16,cf,2007,103772.872
16,cf,2008,111953.394
16,mmw,1998,5.745
16,mmw,2006,19.15
16,tour,2005,240057.233924
16,tour,2006,228982.21288
16,tour,2007,225930.429303
16,tour,2008,254823.92865
16,tour,2009,289427.216624
16,tour,2010,269935.179586
17,cf,2003,78952.874
17,cf,2004,84494.62
17,cf,2005,90194.566
17,cf,2006,95772.698
17,cf,2007,103772.872
17,cf,2008,111953.394
17,mmw,1998,5.745
17,mmw,2006,19.15
17,tour,2005,240057.233924
17,tour,2006,228982.21288
17,tour,2007,225930.429303
17,tour,2008,254823.92865
17,tour,2009,289427.216624
17,tour,2010,269935.179586
