rgn_id,year,usd
1,1998,79291610618.0683
1,2001,72262254120.4102
1,2002,70911247150.4976
1,2003,77759783811.4417
1,2004,100527056371.965
1,2005,124275500798.939
1,2006,154252504978.664
1,2007,172689441433.643
1,2008,179441459937.067
1,2009,172412727552.085
1,2010,216085570418.295
1,2011,248328231938.717
2,1998,79291610618.0683
2,2001,72262254120.4102
2,2002,70911247150.4976
2,2003,77759783811.4417
2,2004,100527056371.965
2,2005,124275500798.939
2,2006,154252504978.664
2,2007,172689441433.643
2,2008,179441459937.067
2,2009,172412727552.085
2,2010,216085570418.295
2,2011,248328231938.717
3,1998,79291610618.0683
3,2001,72262254120.4102
3,2002,70911247150.4976
3,2003,77759783811.4417
3,2004,100527056371.965
3,2005,124275500798.939
3,2006,154252504978.664
3,2007,172689441433.643
3,2008,179441459937.067
3,2009,172412727552.085
3,2010,216085570418.295
3,2011,248328231938.717
4,1998,79291610618.0683
4,2001,72262254120.4102
4,2002,70911247150.4976
4,2003,77759783811.4417
4,2004,100527056371.965
4,2005,124275500798.939
4,2006,154252504978.664
4,2007,172689441433.643
4,2008,179441459937.067
4,2009,172412727552.085
4,2010,216085570418.295
4,2011,248328231938.717
5,1998,79291610618.0683
5,2001,72262254120.4102
5,2002,70911247150.4976
5,2003,77759783811.4417
5,2004,100527056371.965
5,2005,124275500798.939
5,2006,154252504978.664
5,2007,172689441433.643
5,2008,179441459937.067
5,2009,172412727552.085
5,2010,216085570418.295
5,2011,248328231938.717
6,1998,79291610618.0683
6,2001,72262254120.4102
6,2002,70911247150.4976
6,2003,77759783811.4417
6,2004,100527056371.965
6,2005,124275500798.939
6,2006,154252504978.664
6,2007,172689441433.643
6,2008,179441459937.067
6,2009,172412727552.085
6,2010,216085570418.295
6,2011,248328231938.717
7,1998,79291610618.0683
7,2001,72262254120.4102
7,2002,70911247150.4976
7,2003,77759783811.4417
7,2004,100527056371.965
7,2005,124275500798.939
7,2006,154252504978.664
7,2007,172689441433.643
7,2008,179441459937.067
7,2009,172412727552.085
7,2010,216085570418.295
7,2011,248328231938.717
8,1998,79291610618.0683
8,2001,72262254120.4102
8,2002,70911247150.4976
8,2003,77759783811.4417
8,2004,100527056371.965
8,2005,124275500798.939
8,2006,154252504978.664
8,2007,172689441433.643
8,2008,179441459937.067
8,2009,172412727552.085
8,2010,216085570418.295
8,2011,248328231938.717
9,1998,79291610618.0683
9,2001,72262254120.4102
9,2002,70911247150.4976
9,2003,77759783811.4417
9,2004,100527056371.965
9,2005,124275500798.939
9,2006,154252504978.664
9,2007,172689441433.643
9,2008,179441459937.067
9,2009,172412727552.085
9,2010,216085570418.295
9,2011,248328231938.717
10,1998,79291610618.0683
10,2001,72262254120.4102
10,2002,70911247150.4976
10,2003,77759783811.4417
10,2004,100527056371.965
10,2005,124275500798.939
10,2006,154252504978.664
10,2007,172689441433.643
10,2008,179441459937.067
10,2009,172412727552.085
10,2010,216085570418.295
10,2011,248328231938.717
11,1998,79291610618.0683
11,2001,72262254120.4102
11,2002,70911247150.4976
11,2003,77759783811.4417
11,2004,100527056371.965
11,2005,124275500798.939
11,2006,154252504978.664
11,2007,172689441433.643
11,2008,179441459937.067
11,2009,172412727552.085
11,2010,216085570418.295
11,2011,248328231938.717
12,1998,79291610618.0683
12,2001,72262254120.4102
12,2002,70911247150.4976
12,2003,77759783811.4417
12,2004,100527056371.965
12,2005,124275500798.939
12,2006,154252504978.664
12,2007,172689441433.643
12,2008,179441459937.067
12,2009,172412727552.085
12,2010,216085570418.295
12,2011,248328231938.717
14,1998,79291610618.0683
14,2001,72262254120.4102
14,2002,70911247150.4976
14,2003,77759783811.4417
14,2004,100527056371.965
14,2005,124275500798.939
14,2006,154252504978.664
14,2007,172689441433.643
14,2008,179441459937.067
14,2009,172412727552.085
14,2010,216085570418.295
14,2011,248328231938.717
15,1998,79291610618.0683
15,2001,72262254120.4102
15,2002,70911247150.4976
15,2003,77759783811.4417
15,2004,100527056371.965
15,2005,124275500798.939
15,2006,154252504978.664
15,2007,172689441433.643
15,2008,179441459937.067
15,2009,172412727552.085
15,2010,216085570418.295
15,2011,248328231938.717
16,1998,79291610618.0683
16,2001,72262254120.4102
16,2002,70911247150.4976
16,2003,77759783811.4417
16,2004,100527056371.965
16,2005,124275500798.939
16,2006,154252504978.664
16,2007,172689441433.643
16,2008,179441459937.067
16,2009,172412727552.085
16,2010,216085570418.295
16,2011,248328231938.717
17,1998,79291610618.0683
17,2001,72262254120.4102
17,2002,70911247150.4976
17,2003,77759783811.4417
17,2004,100527056371.965
17,2005,124275500798.939
17,2006,154252504978.664
17,2007,172689441433.643
17,2008,179441459937.067
17,2009,172412727552.085
17,2010,216085570418.295
17,2011,248328231938.717
