"rgn_id","resilience_score","year"
1,0.0714527261645852,2021
2,0.74746032409248,2021
3,0.0432864123709419,2021
4,0.486612429332093,2021
5,0.233961549941179,2021
6,0.0883223908282788,2021
7,0.217153250544923,2021
8,1,2021
9,0.100804493836791,2021
10,0.272867195461009,2021
11,0.325546058388121,2021
13,0.0511277242174135,2021
14,0.148595478946798,2021
17,0.00855723064105604,2021
18,0.178677967279118,2021
21,0.158684736820744,2021
22,0.00985666339174091,2021
23,0.138770876666384,2021
24,0.166938079601715,2021
26,0.198002556414754,2021
27,0.39797690594915,2021
28,0.138269773082809,2021
29,0.171298732979373,2021
31,0.206804717028961,2021
