"Producto","rgn_id","year","Weigth"
"Aceite",1,2017,0.0858621113194575
"Aceite",13,2018,0.0858621113194575
"Aceite",18,2019,0.0858621113194575
"Aceite",10,2017,0.0858621113194575
"Aceite",14,2018,0.0858621113194575
"Aceite",35,2020,0.0858621113194575
"Aceite",15,2018,0.0858621113194575
"Aceite",11,2017,0.0858621113194575
"Aceite",2,2019,0.0858621113194575
"Aceite",8,2018,0.0858621113194575
"Aceite",16,2018,0.0858621113194575
"Aceite",12,2017,0.0858621113194575
"Aceite",13,2017,0.0858621113194575
"Aceite",9,2018,0.0858621113194575
"Aceite",33,2019,0.0858621113194575
"Aceite",18,2018,0.0858621113194575
"Aceite",22,2019,0.0858621113194575
"Aceite",14,2017,0.0858621113194575
"Aceite",19,2018,0.0858621113194575
"Aceite",15,2017,0.0858621113194575
"Aceite",27,2020,0.0858621113194575
"Aceite",16,2017,0.0858621113194575
"Aceite",31,2021,0.0858621113194575
"Aceite",32,2021,0.0858621113194575
"Aceite",20,2018,0.0858621113194575
"Aceite",17,2017,0.0858621113194575
"Aceite",25,2019,0.0858621113194575
"Aceite",18,2017,0.0858621113194575
"Aceite",33,2021,0.0858621113194575
"Aceite",26,2019,0.0858621113194575
"Aceite",3,2020,0.0858621113194575
"Aceite",19,2017,0.0858621113194575
"Aceite",23,2018,0.0858621113194575
"Aceite",2,2017,0.0858621113194575
"Aceite",31,2020,0.0858621113194575
"Aceite",28,2019,0.0858621113194575
"Aceite",36,2018,0.0858621113194575
"Aceite",24,2018,0.0858621113194575
"Aceite",20,2017,0.0858621113194575
"Aceite",29,2019,0.0858621113194575
"Aceite",25,2018,0.0858621113194575
"Aceite",21,2017,0.0858621113194575
"Aceite",5,2021,0.0858621113194575
"Aceite",22,2017,0.0858621113194575
"Aceite",34,2020,0.0858621113194575
"Aceite",35,2017,0.0858621113194575
"Aceite",23,2017,0.0858621113194575
"Aceite",28,2018,0.0858621113194575
"Aceite",31,2019,0.0858621113194575
"Aceite",28,2021,0.0858621113194575
"Aceite",24,2017,0.0858621113194575
"Aceite",25,2017,0.0858621113194575
"Aceite",4,2020,0.0858621113194575
"Aceite",17,2018,0.0858621113194575
"Aceite",5,2017,0.0858621113194575
"Aceite",26,2017,0.0858621113194575
"Aceite",30,2018,0.0858621113194575
"Aceite",26,2020,0.0858621113194575
"Aceite",6,2017,0.0858621113194575
"Aceite",27,2017,0.0858621113194575
"Aceite",28,2017,0.0858621113194575
"Aceite",7,2020,0.0858621113194575
"Aceite",15,2020,0.0858621113194575
"Aceite",32,2018,0.0858621113194575
"Aceite",29,2017,0.0858621113194575
"Aceite",24,2019,0.0858621113194575
"Aceite",33,2018,0.0858621113194575
"Aceite",3,2017,0.0858621113194575
"Aceite",34,2018,0.0858621113194575
"Aceite",30,2017,0.0858621113194575
"Aceite",1,2021,0.0858621113194575
"Aceite",22,2021,0.0858621113194575
"Aceite",35,2018,0.0858621113194575
"Aceite",31,2017,0.0858621113194575
"Aceite",7,2019,0.0858621113194575
"Aceite",15,2019,0.0858621113194575
"Aceite",36,2021,0.0858621113194575
"Aceite",32,2017,0.0858621113194575
"Aceite",12,2021,0.0858621113194575
"Aceite",9,2019,0.0858621113194575
"Aceite",33,2017,0.0858621113194575
"Aceite",25,2021,0.0858621113194575
"Aceite",34,2017,0.0858621113194575
"Aceite",13,2021,0.0858621113194575
"Aceite",22,2020,0.0858621113194575
"Aceite",26,2021,0.0858621113194575
"Aceite",7,2018,0.0858621113194575
"Aceite",36,2017,0.0858621113194575
"Aceite",11,2020,0.0858621113194575
"Aceite",7,2021,0.0858621113194575
"Aceite",4,2017,0.0858621113194575
"Aceite",29,2018,0.0858621113194575
"Aceite",24,2020,0.0858621113194575
"Aceite",8,2021,0.0858621113194575
"Aceite",12,2020,0.0858621113194575
"Aceite",1,2019,0.0858621113194575
"Aceite",13,2020,0.0858621113194575
"Aceite",34,2019,0.0858621113194575
"Aceite",30,2019,0.0858621113194575
"Aceite",14,2020,0.0858621113194575
"Aceite",7,2017,0.0858621113194575
"Aceite",11,2019,0.0858621113194575
"Aceite",2,2018,0.0858621113194575
"Aceite",16,2020,0.0858621113194575
"Aceite",8,2017,0.0858621113194575
"Aceite",8,2020,0.0858621113194575
"Aceite",12,2019,0.0858621113194575
"Aceite",9,2017,0.0858621113194575
"Aceite",1,2018,0.0858621113194575
"Aceite",18,2020,0.0858621113194575
"Aceite",21,2021,0.0858621113194575
"Aceite",3,2021,0.0858621113194575
"Aceite",14,2019,0.0858621113194575
"Aceite",10,2018,0.0858621113194575
"Aceite",11,2018,0.0858621113194575
"Aceite",35,2021,0.0858621113194575
"Aceite",2,2020,0.0858621113194575
"Aceite",23,2021,0.0858621113194575
"Aceite",16,2019,0.0858621113194575
"Aceite",12,2018,0.0858621113194575
