"rgn_id","year","trend"
1,2021,0
2,2021,-2.98521927167706e-17
3,2021,0
4,2021,0
5,2021,-1.19408770867082e-16
6,2021,-2.98521927167706e-17
7,2021,5.97043854335412e-17
8,2021,5.97043854335412e-17
9,2021,-2.98521927167706e-17
10,2021,-2.98521927167706e-17
11,2021,-5.97043854335412e-17
12,2021,0
13,2021,0
14,2021,-5.97043854335412e-17
15,2021,0
16,2021,-2.98521927167706e-17
17,2021,5.97043854335412e-17
18,2021,0
19,2021,5.97043854335412e-17
20,2021,0
21,2021,3.82108066774664e-15
22,2021,0
23,2021,0
24,2021,-5.97043854335412e-17
25,2021,0
26,2021,-2.98521927167706e-17
27,2021,-1.19408770867082e-16
28,2021,-5.97043854335412e-17
29,2021,5.97043854335412e-17
30,2021,0
31,2021,0
32,2021,0
33,2021,0
34,2021,0
35,2021,0
36,2021,0
