"rgn_id","pressure_score","year"
1,0.09999999952,2021
2,0.32221279294223,2021
3,0.5,2021
4,0.183807145052954,2021
5,0.072801484741759,2021
6,0.060111046751911,2021
7,0,2021
8,0.389490189288408,2021
9,0.158941957072846,2021
10,0.171428571462857,2021
11,0.154285714676571,2021
13,0.186122449051102,2021
14,0.229968602216025,2021
18,0.352108842918313,2021
21,0.105442177115646,2021
22,1,2021
23,0.672857142661714,2021
24,0.043636363165091,2021
26,0.17039960026368,2021
27,0.23284950341372,2021
28,0.181298701054961,2021
29,0.121781075902575,2021
31,0.231884753814492,2021
