"rgn_id","sciname","popn_trend"
8,"Arctophoca australis","Creciendo"
8,"Balaenoptera musculus","Creciendo"
8,"Eubalaena australis","Creciendo"
8,"Megaptera novaeangliae","Creciendo"
8,"Patagioenas araucana","Creciendo"
8,"Tachycineta leucopyga","Creciendo"
8,"Thalassarche melanophrys","Creciendo"
8,"Vanellus chilensis","Creciendo"
8,"Aulacomya atra","Estable"
8,"Colaptes pitius","Estable"
8,"Mirounga leonina","Estable"
8,"Pleurodema thaul","Estable"
9,"Spheniscus magellanicus","Decreciendo"
9,"Tachycineta leucopyga","Creciendo"
9,"Vanellus chilensis","Creciendo"
9,"Aulacomya atra","Estable"
9,"Colaptes pitius","Estable"
9,"Mimus thenca","Estable"
10,"Spheniscus magellanicus","Decreciendo"
10,"Patagioenas araucana","Creciendo"
10,"Tachycineta leucopyga","Creciendo"
10,"Thalassarche melanophrys","Creciendo"
10,"Vanellus chilensis","Creciendo"
11,"Leopardus guigna","Decreciendo"
11,"Pudu puda","Decreciendo"
11,"Spheniscus magellanicus","Decreciendo"
11,"Balaenoptera musculus","Creciendo"
11,"Eubalaena australis","Creciendo"
11,"Patagioenas araucana","Creciendo"
11,"Tachycineta leucopyga","Creciendo"
11,"Vanellus chilensis","Creciendo"
11,"Pleurodema thaul","Estable"
12,"Eubalaena australis","Creciendo"
12,"Patagioenas araucana","Creciendo"
13,"Loxechinus albus","Decreciendo"
13,"Phoenicopterus chilensis","Decreciendo"
13,"Spheniscus magellanicus","Decreciendo"
13,"Arctophoca australis","Creciendo"
13,"Balaenoptera musculus","Creciendo"
13,"Megaptera novaeangliae","Creciendo"
13,"Tachycineta leucopyga","Creciendo"
13,"Thalassarche melanophrys","Creciendo"
13,"Vanellus chilensis","Creciendo"
14,"Cephalorhynchus eutropia","Decreciendo"
14,"Loxechinus albus","Decreciendo"
14,"Phoenicopterus chilensis","Decreciendo"
14,"Spheniscus magellanicus","Decreciendo"
14,"Patagioenas araucana","Creciendo"
14,"Tachycineta leucopyga","Creciendo"
14,"Thalassarche melanophrys","Creciendo"
14,"Vanellus chilensis","Creciendo"
14,"Colaptes pitius","Estable"
14,"Mimus thenca","Estable"
14,"Mirounga leonina","Estable"
15,"Spheniscus magellanicus","Decreciendo"
15,"Patagioenas araucana","Creciendo"
15,"Tachycineta leucopyga","Creciendo"
15,"Vanellus chilensis","Creciendo"
16,"Eubalaena australis","Creciendo"
16,"Thalassarche melanophrys","Creciendo"
17,"Cephalorhynchus eutropia","Decreciendo"
17,"Nothoprocta perdicaria","Decreciendo"
17,"Phoenicopterus chilensis","Decreciendo"
17,"Spheniscus magellanicus","Decreciendo"
17,"Tachymenis chilensis","Decreciendo"
17,"Tawera elliptica","Decreciendo"
17,"Balaenoptera musculus","Creciendo"
17,"Patagioenas araucana","Creciendo"
17,"Tachycineta leucopyga","Creciendo"
17,"Thalassarche melanophrys","Creciendo"
17,"Vanellus chilensis","Creciendo"
17,"Aulacomya atra","Estable"
17,"Colaptes pitius","Estable"
18,"Cephalorhynchus eutropia","Decreciendo"
18,"Hippocamelus bisulcus","Decreciendo"
18,"Merluccius australis","Decreciendo"
18,"Phoenicopterus chilensis","Decreciendo"
18,"Spheniscus magellanicus","Decreciendo"
18,"Megaptera novaeangliae","Creciendo"
18,"Paralomis granulosa","Creciendo"
18,"Patagioenas araucana","Creciendo"
18,"Tachycineta leucopyga","Creciendo"
18,"Thalassarche melanophrys","Creciendo"
18,"Vanellus chilensis","Creciendo"
18,"Colaptes pitius","Estable"
18,"Mirounga leonina","Estable"
19,"Phoenicopterus chilensis","Decreciendo"
19,"Spheniscus magellanicus","Decreciendo"
19,"Lama guanicoe","Creciendo"
19,"Tachycineta leucopyga","Creciendo"
19,"Thalassarche melanophrys","Creciendo"
19,"Vanellus chilensis","Creciendo"
19,"Mirounga leonina","Estable"
19,"Stercorarius chilensis","Estable"
20,"Phoenicopterus chilensis","Decreciendo"
20,"Spheniscus magellanicus","Decreciendo"
20,"Sprattus fuegensis","Decreciendo"
20,"Eubalaena australis","Creciendo"
20,"Lama guanicoe","Creciendo"
20,"Tachycineta leucopyga","Creciendo"
20,"Thalassarche melanophrys","Creciendo"
20,"Vanellus chilensis","Creciendo"
21,"Calyptocephalella gayi","Decreciendo"
21,"Leopardus guigna","Decreciendo"
21,"Lontra provocax","Decreciendo"
21,"Loxechinus albus","Decreciendo"
21,"Nothoprocta perdicaria","Decreciendo"
21,"Phoenicopterus chilensis","Decreciendo"
21,"Spheniscus magellanicus","Decreciendo"
21,"Tachymenis chilensis","Decreciendo"
21,"Tawera elliptica","Decreciendo"
21,"Arctophoca australis","Creciendo"
21,"Lithodes santolla","Creciendo"
21,"Patagioenas araucana","Creciendo"
21,"Tachycineta leucopyga","Creciendo"
21,"Thalassarche melanophrys","Creciendo"
21,"Vanellus chilensis","Creciendo"
21,"Colaptes pitius","Estable"
21,"Mimus thenca","Estable"
21,"Mirounga leonina","Estable"
21,"Odontesthes regia","Estable"
21,"Pleurodema thaul","Estable"
21,"Venus antiqua","Estable"
22,"Nothoprocta perdicaria","Decreciendo"
22,"Phoenicopterus chilensis","Decreciendo"
22,"Pudu puda","Decreciendo"
22,"Patagioenas araucana","Creciendo"
22,"Mimus thenca","Estable"
22,"Mirounga leonina","Estable"
22,"Pleurodema thaul","Estable"
22,"Venus antiqua","Estable"
23,"Loxechinus albus","Decreciendo"
23,"Merluccius australis","Decreciendo"
23,"Phoenicopterus chilensis","Decreciendo"
23,"Spheniscus magellanicus","Decreciendo"
23,"Sprattus fuegensis","Decreciendo"
23,"Lithodes santolla","Creciendo"
23,"Megaptera novaeangliae","Creciendo"
23,"Patagioenas araucana","Creciendo"
23,"Tachycineta leucopyga","Creciendo"
23,"Thalassarche melanophrys","Creciendo"
23,"Vanellus chilensis","Creciendo"
23,"Aulacomya atra","Estable"
23,"Colaptes pitius","Estable"
23,"Mirounga leonina","Estable"
23,"Stercorarius chilensis","Estable"
23,"Venus antiqua","Estable"
24,"Phoenicopterus chilensis","Decreciendo"
24,"Spheniscus magellanicus","Decreciendo"
24,"Tachycineta leucopyga","Creciendo"
24,"Thalassarche melanophrys","Creciendo"
24,"Vanellus chilensis","Creciendo"
25,"Loxechinus albus","Decreciendo"
25,"Patagioenas araucana","Creciendo"
25,"Thalassarche melanophrys","Creciendo"
25,"Mimus thenca","Estable"
26,"Cephalorhynchus eutropia","Decreciendo"
26,"Phoenicopterus chilensis","Decreciendo"
26,"Spheniscus magellanicus","Decreciendo"
26,"Megaptera novaeangliae","Creciendo"
26,"Patagioenas araucana","Creciendo"
26,"Tachycineta leucopyga","Creciendo"
26,"Thalassarche melanophrys","Creciendo"
26,"Vanellus chilensis","Creciendo"
26,"Colaptes pitius","Estable"
27,"Cephalorhynchus eutropia","Decreciendo"
27,"Lontra provocax","Decreciendo"
27,"Loxechinus albus","Decreciendo"
27,"Phoenicopterus chilensis","Decreciendo"
27,"Pudu puda","Decreciendo"
27,"Spheniscus magellanicus","Decreciendo"
27,"Arctophoca australis","Creciendo"
27,"Balaenoptera musculus","Creciendo"
27,"Eubalaena australis","Creciendo"
27,"Megaptera novaeangliae","Creciendo"
27,"Patagioenas araucana","Creciendo"
27,"Tachycineta leucopyga","Creciendo"
27,"Thalassarche melanophrys","Creciendo"
27,"Vanellus chilensis","Creciendo"
27,"Colaptes pitius","Estable"
27,"Mirounga leonina","Estable"
27,"Odontesthes regia","Estable"
28,"Leopardus guigna","Decreciendo"
28,"Merluccius australis","Decreciendo"
28,"Phoenicopterus chilensis","Decreciendo"
28,"Spheniscus magellanicus","Decreciendo"
28,"Tachymenis chilensis","Decreciendo"
28,"Tachycineta leucopyga","Creciendo"
28,"Thalassarche melanophrys","Creciendo"
28,"Vanellus chilensis","Creciendo"
29,"Cephalorhynchus eutropia","Decreciendo"
29,"Merluccius australis","Decreciendo"
29,"Phoenicopterus chilensis","Decreciendo"
29,"Spheniscus magellanicus","Decreciendo"
29,"Tawera elliptica","Decreciendo"
29,"Tachycineta leucopyga","Creciendo"
29,"Vanellus chilensis","Creciendo"
29,"Aulacomya atra","Estable"
30,"Spheniscus magellanicus","Decreciendo"
30,"Eubalaena australis","Creciendo"
30,"Patagioenas araucana","Creciendo"
30,"Thalassarche melanophrys","Creciendo"
30,"Mimus thenca","Estable"
31,"Cephalorhynchus eutropia","Decreciendo"
31,"Lontra provocax","Decreciendo"
31,"Loxechinus albus","Decreciendo"
31,"Merluccius australis","Decreciendo"
31,"Phoenicopterus chilensis","Decreciendo"
31,"Spheniscus magellanicus","Decreciendo"
31,"Lama guanicoe","Creciendo"
31,"Lithodes santolla","Creciendo"
31,"Megaptera novaeangliae","Creciendo"
31,"Patagioenas araucana","Creciendo"
31,"Tachycineta leucopyga","Creciendo"
31,"Thalassarche melanophrys","Creciendo"
31,"Mimus thenca","Estable"
31,"Mirounga leonina","Estable"
32,"Spheniscus magellanicus","Decreciendo"
32,"Sprattus fuegensis","Decreciendo"
32,"Balaenoptera musculus","Creciendo"
32,"Eubalaena australis","Creciendo"
32,"Lama guanicoe","Creciendo"
32,"Tachycineta leucopyga","Creciendo"
32,"Thalassarche melanophrys","Creciendo"
32,"Vanellus chilensis","Creciendo"
32,"Mirounga leonina","Estable"
33,"Calyptocephalella gayi","Decreciendo"
33,"Lontra provocax","Decreciendo"
33,"Loxechinus albus","Decreciendo"
33,"Pudu puda","Decreciendo"
33,"Spheniscus magellanicus","Decreciendo"
33,"Eubalaena australis","Creciendo"
33,"Patagioenas araucana","Creciendo"
33,"Tachycineta leucopyga","Creciendo"
33,"Thalassarche melanophrys","Creciendo"
33,"Vanellus chilensis","Creciendo"
33,"Mimus thenca","Estable"
33,"Pleurodema thaul","Estable"
34,"Cephalorhynchus eutropia","Decreciendo"
34,"Phoenicopterus chilensis","Decreciendo"
34,"Spheniscus magellanicus","Decreciendo"
34,"Lama guanicoe","Creciendo"
34,"Megaptera novaeangliae","Creciendo"
34,"Tachycineta leucopyga","Creciendo"
34,"Thalassarche melanophrys","Creciendo"
34,"Vanellus chilensis","Creciendo"
34,"Mirounga leonina","Estable"
35,"Phoenicopterus chilensis","Decreciendo"
35,"Lama guanicoe","Creciendo"
35,"Patagioenas araucana","Creciendo"
35,"Tachycineta leucopyga","Creciendo"
35,"Vanellus chilensis","Creciendo"
36,"Hippocamelus bisulcus","Decreciendo"
36,"Lontra provocax","Decreciendo"
36,"Spheniscus magellanicus","Decreciendo"
36,"Arctophoca australis","Creciendo"
36,"Lama guanicoe","Creciendo"
36,"Lithodes santolla","Creciendo"
36,"Megaptera novaeangliae","Creciendo"
36,"Patagioenas araucana","Creciendo"
36,"Tachycineta leucopyga","Creciendo"
36,"Vanellus chilensis","Creciendo"
36,"Thalassarche melanophrys","Creciendo"
36,"Mirounga leonina","Estable"
