"rgn_id","pressure_score","year"
1,0.087926755508622,2021
2,0.00520383766438896,2021
3,0.00038832588224795,2021
4,0.259670611129826,2021
5,0.274252965765739,2021
6,0.00673064349903825,2021
7,0.0306947816180397,2021
8,0.00210962447135488,2021
9,0.0178707427818604,2021
10,0.26793733727199,2021
11,0.0573740996569975,2021
12,0.00026394465096757,2021
13,0.00334269247942576,2021
14,0.0281183953172374,2021
15,0.0002458990502616,2021
16,0.00750712471194275,2021
17,0.0542166182209144,2021
18,0.00231163459734055,2021
19,0.0135973516272051,2021
20,0.00022946930910545,2021
21,1,2021
22,0.0163042233367206,2021
23,0.0230732907987835,2021
24,0.350972516904824,2021
25,0.00455584651431059,2021
26,0.0265212472398187,2021
27,0.0535946024735906,2021
28,0.0807176449507335,2021
29,0.12568849361215,2021
30,0.00068323919323961,2021
31,0.00036759012477434,2021
32,0.00056031986239736,2021
33,0.0124125620192439,2021
34,0.00010863976554245,2021
35,0.00010615783041668,2021
36,0.00016742313750432,2021
