"rgn_id","resilience_score","year"
1,1,2021
2,0.835385075173258,2021
3,0.487030311946825,2021
4,0.455593795261051,2021
5,0.86141296109781,2021
6,0.221020421733219,2021
7,0.443522574320199,2021
8,0.885642532241001,2021
9,0.653011948306864,2021
10,0.162682691773349,2021
11,0.142682515393857,2021
12,0.429628862831701,2021
13,0.558378741214561,2021
14,0.156822261532858,2021
15,0.467335315675315,2021
16,0.582914816294006,2021
17,0.567671027332963,2021
18,0.477844154990339,2021
19,0.415412245241646,2021
20,0.113759605053137,2021
21,0.414558922320435,2021
22,0.835858751973769,2021
23,0.417529326776539,2021
24,0.171856416570347,2021
25,0.84923352857972,2021
26,0.453252257232357,2021
27,0.429730945672629,2021
28,0.129578501926855,2021
29,0.481586375008453,2021
30,0.455671918031652,2021
31,0.154345954704847,2021
32,0.428858874571488,2021
33,0.243797267123573,2021
34,0.121060587812026,2021
35,0.133468989662161,2021
36,0.485110542703931,2021
