"rgn_id","pressure_score","year"
4,1,2021
2,0.620615708787399,2021
27,0.614637447727497,2021
8,0.290753536157117,2021
21,0.209273666177294,2021
23,0.203530820363334,2021
11,0.200075448315034,2021
18,0.196181946293124,2021
13,0.195762577583897,2021
26,0.13988401366567,2021
17,0.115972734446981,2021
1,0.106761867701429,2021
14,0.100585399769527,2021
5,0.0930606281299756,2021
28,0.0788763860838956,2021
6,0.0774047265083237,2021
3,0.0364883006453092,2021
19,0.0317742474341558,2021
36,0.0253433065294245,2021
7,0.0163020078837931,2021
10,0.0139977024952935,2021
29,0.00697981496714615,2021
9,0.00396333108434835,2021
33,0.00322330845616421,2021
24,0.00201607112687938,2021
16,0.00156887185042454,2021
31,0.00038096100104712,2021
25,0.00010302344350902,2021
12,0,2021
15,0,2021
20,0,2021
22,0,2021
30,0,2021
32,0,2021
34,0,2021
35,0,2021
