"rgn_id","pressure_score","year"
1,0.02982092053375,2021
2,0.461350061567513,2021
3,0.241400475091462,2021
4,0.005890344902628,2021
5,0.001623024733767,2021
6,0.023527334372991,2021
7,0.03266437093332,2021
8,0.16063785419862,2021
9,0.001911317455897,2021
10,8.83454178706882e-05,2021
11,0.001265502623791,2021
12,0.001726849059912,2021
13,0.018287521141581,2021
14,0.007222410758869,2021
15,0.001272542299013,2021
16,0.006732752863928,2021
17,0.057075620273927,2021
18,1,2021
19,0.047805881614998,2021
20,0.037013280670078,2021
21,0.003612054188075,2021
22,0.001495342548251,2021
23,0.258082479194538,2021
24,0.000507181103194,2021
25,0.000405780567223,2021
26,0.004021204325041,2021
27,0.029985285245508,2021
28,0.006011543419776,2021
29,0.002881364390168,2021
30,0.001227033764453,2021
31,0.051798155139933,2021
32,0.032967370657262,2021
33,0.003340349201366,2021
34,0.022415466529941,2021
35,0.002756904724632,2021
36,0.367647175722045,2021
