"rgn_id","habitat","extent_rank","layer"
1,"Macrocystis",10987700.139141,"element_wts_cp_km2_x_protection"
13,"Macrocystis",41354195.91072,"element_wts_cp_km2_x_protection"
20,"Macrocystis",6282276.17304,"element_wts_cp_km2_x_protection"
4,"Macrocystis",6254009.4636,"element_wts_cp_km2_x_protection"
10,"Macrocystis",3075846.76594031,"element_wts_cp_km2_x_protection"
21,"Macrocystis",15007.8429575587,"element_wts_cp_km2_x_protection"
11,"Macrocystis",5144095.6469451,"element_wts_cp_km2_x_protection"
5,"Macrocystis",11751545.7402321,"element_wts_cp_km2_x_protection"
15,"Macrocystis",2780737.54116,"element_wts_cp_km2_x_protection"
22,"Macrocystis",1242198.2130342,"element_wts_cp_km2_x_protection"
12,"Macrocystis",734934.44544,"element_wts_cp_km2_x_protection"
35,"Macrocystis",264735400.599,"element_wts_cp_km2_x_protection"
2,"Macrocystis",319543208.564323,"element_wts_cp_km2_x_protection"
27,"Macrocystis",6432495.68195539,"element_wts_cp_km2_x_protection"
30,"Macrocystis",148287157.72224,"element_wts_cp_km2_x_protection"
17,"Macrocystis",1587416850.27408,"element_wts_cp_km2_x_protection"
31,"Macrocystis",8946413.53776,"element_wts_cp_km2_x_protection"
14,"Macrocystis",7168965.42447339,"element_wts_cp_km2_x_protection"
25,"Macrocystis",11158283.55144,"element_wts_cp_km2_x_protection"
18,"Macrocystis",23800569.34848,"element_wts_cp_km2_x_protection"
29,"Macrocystis",2314336.8354,"element_wts_cp_km2_x_protection"
6,"Macrocystis",29570073.8502689,"element_wts_cp_km2_x_protection"
26,"Macrocystis",82896101.8775606,"element_wts_cp_km2_x_protection"
9,"Macrocystis",1519335.6324,"element_wts_cp_km2_x_protection"
16,"Macrocystis",9723748.04736,"element_wts_cp_km2_x_protection"
7,"Macrocystis",3261271.60164,"element_wts_cp_km2_x_protection"
28,"Macrocystis",5897009.16226804,"element_wts_cp_km2_x_protection"
32,"Macrocystis",6957986.17628346,"element_wts_cp_km2_x_protection"
24,"Macrocystis",4285939.81884,"element_wts_cp_km2_x_protection"
33,"Macrocystis",95686344.79308,"element_wts_cp_km2_x_protection"
8,"Macrocystis",220589867.13108,"element_wts_cp_km2_x_protection"
19,"Macrocystis",6282276.17304,"element_wts_cp_km2_x_protection"
34,"Macrocystis",1515802.29372,"element_wts_cp_km2_x_protection"
3,"Macrocystis",1631883069.37404,"element_wts_cp_km2_x_protection"
23,"Macrocystis",1791402.71076,"element_wts_cp_km2_x_protection"
1,"Marismas",329.769268137783,"element_wts_cp_km2_x_protection"
25,"Marismas",158.902215189873,"element_wts_cp_km2_x_protection"
29,"Marismas",68.46,"element_wts_cp_km2_x_protection"
36,"Marismas",8748.81804950495,"element_wts_cp_km2_x_protection"
2,"Marismas",6404.7679009901,"element_wts_cp_km2_x_protection"
27,"Marismas",831.06269270298,"element_wts_cp_km2_x_protection"
13,"Marismas",22316.2784158416,"element_wts_cp_km2_x_protection"
33,"Marismas",52.8008891731969,"element_wts_cp_km2_x_protection"
31,"Marismas",57232.9198584833,"element_wts_cp_km2_x_protection"
28,"Marismas",306.675300096154,"element_wts_cp_km2_x_protection"
32,"Marismas",16.2,"element_wts_cp_km2_x_protection"
35,"Marismas",159.43682,"element_wts_cp_km2_x_protection"
18,"Marismas",713859.499414951,"element_wts_cp_km2_x_protection"
5,"Marismas",386.225826905312,"element_wts_cp_km2_x_protection"
26,"Marismas",114.366075089286,"element_wts_cp_km2_x_protection"
20,"Marismas",2790.30715621939,"element_wts_cp_km2_x_protection"
16,"Marismas",961.174497816594,"element_wts_cp_km2_x_protection"
6,"Marismas",3795.91668163046,"element_wts_cp_km2_x_protection"
4,"Marismas",491.543545023697,"element_wts_cp_km2_x_protection"
14,"Marismas",523.912055341817,"element_wts_cp_km2_x_protection"
17,"Marismas",1554.03302403202,"element_wts_cp_km2_x_protection"
7,"Marismas",217.157785094549,"element_wts_cp_km2_x_protection"
8,"Marismas",1803.76235643564,"element_wts_cp_km2_x_protection"
15,"Marismas",355.87,"element_wts_cp_km2_x_protection"
11,"Marismas",66.3012167643082,"element_wts_cp_km2_x_protection"
21,"Marismas",1564.88059210526,"element_wts_cp_km2_x_protection"
3,"Marismas",309160.192561649,"element_wts_cp_km2_x_protection"
23,"Marismas",2817.26845314371,"element_wts_cp_km2_x_protection"
19,"Marismas",97.7,"element_wts_cp_km2_x_protection"
12,"Marismas",3.2,"element_wts_cp_km2_x_protection"
9,"Marismas",2.7,"element_wts_cp_km2_x_protection"
34,"Marismas",9233.44485569449,"element_wts_cp_km2_x_protection"
24,"Marismas",64.04,"element_wts_cp_km2_x_protection"
6,"Playas",2236.28386163123,"element_wts_cp_km2_x_protection"
16,"Playas",155.585701270971,"element_wts_cp_km2_x_protection"
2,"Playas",1150.7,"element_wts_cp_km2_x_protection"
20,"Playas",683.97,"element_wts_cp_km2_x_protection"
14,"Playas",608.40696,"element_wts_cp_km2_x_protection"
24,"Playas",271.84,"element_wts_cp_km2_x_protection"
3,"Playas",100,"element_wts_cp_km2_x_protection"
29,"Playas",68.47,"element_wts_cp_km2_x_protection"
15,"Playas",78.08,"element_wts_cp_km2_x_protection"
11,"Playas",21.5602272727273,"element_wts_cp_km2_x_protection"
17,"Playas",669.865844011142,"element_wts_cp_km2_x_protection"
