"rgn_id","year","normperct"
1,1992,0.793952967525196
1,1993,0.587905935050392
1,1994,0.107502799552072
1,1995,0.0459126539753639
1,1996,0.0806270996640538
1,1997,0.124300111982083
1,1998,0.16013437849944
1,1999,0.070548712206047
1,2000,0.0347144456886898
1,2001,0.153415453527436
1,2002,0.202687569988802
1,2003,0.147816349384099
1,2004,0.137737961926092
1,2005,0.124300111982083
1,2006,0.185890257558791
1,2007,0.165733482642777
1,2008,0.0772676371780515
1,2009,0.193729003359462
1,2010,0.101903695408735
1,2011,0.258678611422172
1,2012,0.156774916013438
1,2013,0.148936170212766
1,2014,0.166853303471445
1,2015,0.297872340425532
1,2016,1
1,2017,0.279955207166853
1,2018,0.103023516237402
1,2019,0.0783874580067189
1,2020,0.0739081746920493
1,2021,0.219484882418813
1,2022,0
2,1992,1
2,1993,0.478991596638655
2,1994,0.189075630252101
2,1995,0.105042016806723
2,1996,0.105042016806723
2,1997,0.147058823529412
2,1998,0.521008403361345
2,1999,0.218487394957983
2,2000,0.256302521008403
2,2001,0.239495798319328
2,2002,0.781512605042017
2,2003,0.415966386554622
2,2004,0.117647058823529
2,2005,0.0714285714285714
2,2006,0.0546218487394958
2,2007,0.0504201680672269
2,2008,0.0252100840336134
2,2009,0.100840336134454
2,2010,0.0672268907563025
2,2011,0.0546218487394958
2,2012,0.0630252100840336
2,2013,0.0714285714285714
2,2014,0.092436974789916
2,2015,0.0294117647058824
2,2016,0.0588235294117647
2,2017,0.121848739495798
2,2018,0.26890756302521
2,2019,0.38655462184874
2,2020,0.260504201680672
2,2021,0.130252100840336
2,2022,0.00420168067226891
3,1992,1
3,1993,0.1
3,1994,0.3
3,1995,0.275
3,1996,0.1
3,1997,0.225
3,1998,0.325
3,1999,0.1
3,2000,0.05
3,2001,0.325
3,2002,0.2
3,2003,0.325
3,2004,0.25
3,2005,0.2
3,2006,0.175
3,2007,0.2
3,2008,0.1
3,2009,0.025
3,2010,0.05
3,2011,0.05
3,2012,0.025
3,2013,0
3,2014,0.125
3,2015,0.15
3,2016,0.125
3,2017,0.25
3,2018,0.35
