"";"Comuna";"Year";"MeanSust_coef_final";"Sustcoef_norm"
"56";"CABO DE HORNOS(NAVARINO)";"2005";51,1;0,0627087716323182
"57";"CABO DE HORNOS(NAVARINO)";"2006";1,4;0
"58";"CABO DE HORNOS(NAVARINO)";"2007";28;0,0335624411553252
"59";"CABO DE HORNOS(NAVARINO)";"2008";14;0,0158979984419962
"60";"CABO DE HORNOS(NAVARINO)";"2009";48,3;0,0591758830896523
"61";"CABO DE HORNOS(NAVARINO)";"2010";770,28;0,970131193816032
"62";"CABO DE HORNOS(NAVARINO)";"2011";745,6778;0,939089468635899
"63";"CABO DE HORNOS(NAVARINO)";"2012";793,9526;1
"64";"CABO DE HORNOS(NAVARINO)";"2013";726,449;0,914827608918323
"65";"CABO DE HORNOS(NAVARINO)";"2014";594,39025;0,748203021477691
"66";"CABO DE HORNOS(NAVARINO)";"2015";491,60415;0,618513080393655
"67";"CABO DE HORNOS(NAVARINO)";"2016";654,91345;0,824567921422502
"68";"CABO DE HORNOS(NAVARINO)";"2017";486,4048;0,611952821806401
"69";"CABO DE HORNOS(NAVARINO)";"2018";719,3991;0,905932426440844
"70";"CABO DE HORNOS(NAVARINO)";"2019";221,94305;0,278269290896276
"71";"CABO DE HORNOS(NAVARINO)";"2020";434,098;0,545954930940861
"72";"CABO DE HORNOS(NAVARINO)";"2021";181,8066;0,227627289343319
"73";"CALBUCO";"1998";443,333333333333;0,159381930221873
"74";"CALBUCO";"1999";487,225;0,17862114426809
"75";"CALBUCO";"2000";211,266666666667;0,0576591975924704
"76";"CALBUCO";"2001";147,76;0,0298220602460847
"77";"CALBUCO";"2002";259,15;0,0786480952400051
"78";"CALBUCO";"2003";244,275;0,0721278755565994
"79";"CALBUCO";"2004";1026,775;0,415124305960969
"80";"CALBUCO";"2005";1099,58;0,447037219846707
"81";"CALBUCO";"2006";470,4;0,171246173096776
"82";"CALBUCO";"2007";84,2;0,00196154508122627
"83";"CALBUCO";"2008";79,725;0
"84";"CALBUCO";"2009";84,58;0,00212811203784436
"85";"CALBUCO";"2010";1691,92258333333;0,706681170849693
"86";"CALBUCO";"2011";1634,60378571429;0,68155638749071
"87";"CALBUCO";"2012";2361,08985;1
"88";"CALBUCO";"2013";1792,76203333333;0,750882540043226
"89";"CALBUCO";"2014";1769,62865714286;0,740742392494939
"90";"CALBUCO";"2015";1760,64912857143;0,736806358952812
"91";"CALBUCO";"2016";2000,0845;0,841759046125393
"92";"CALBUCO";"2017";1977,43341666667;0,831830303980824
"93";"CALBUCO";"2018";1132,16795714286;0,461321632593251
"94";"CALBUCO";"2019";1103,11272857143;0,448585735232761
"95";"CALBUCO";"2020";1579,72265;0,657500114459991
"96";"CALBUCO";"2021";1765,99198333333;0,739148314366873
"97";"CASTRO";"1999";16,2;0,00635381678943748
"98";"CASTRO";"2001";1,8;0,000150768533986652
"99";"CASTRO";"2003";1,45;0
"100";"CASTRO";"2004";17,7333333333333;0,00701432655737901
"101";"CASTRO";"2005";6,4;0,00213229783781122
"102";"CASTRO";"2008";1,65;8,61534479923726e-05
"103";"CASTRO";"2009";2,6;0,000495382325956143
"104";"CASTRO";"2010";30,1988;0,0123840412282156
"105";"CASTRO";"2011";50,01256;0,0209191599366824
"106";"CASTRO";"2012";145,6891;0,0621334790015832
"107";"CASTRO";"2013";240,742366666667;0,103079312332942
"108";"CASTRO";"2014";173,72232;0,0742092718082269
"109";"CASTRO";"2015";802,267525;0,34496595495734
"110";"CASTRO";"2016";1450,5191;0,624211496721021
"111";"CASTRO";"2017";1436,61274;0,618221092405905
"112";"CASTRO";"2018";2322,8893;1
"113";"CASTRO";"2019";2031,798075;0,874607436429632
"114";"CASTRO";"2020";1679,61966;0,722900512625938
"115";"CASTRO";"2021";2175,20535;0,936382592471834
"116";"CHAITÉN";"1998";18,1666666666667;0,00222442329315926
"117";"CHAITÉN";"1999";59,4;0,0164456489029274
"118";"CHAITÉN";"2000";36;0,00837507462802262
"119";"CHAITÉN";"2001";59,4;0,0164456489029274
"120";"CHAITÉN";"2002";12,6;0,000304500353117803
"121";"CHAITÉN";"2003";246,5;0,0809757534685125
"122";"CHAITÉN";"2004";279,75;0,0924435566582811
"123";"CHAITÉN";"2005";250,2;0,0822518699136898
"124";"CHAITÉN";"2006";190,8;0,0617650275235468
"125";"CHAITÉN";"2007";236,15;0,0774060763853816
"126";"CHAITÉN";"2008";83,4;0,0247231609797529
"127";"CHAITÉN";"2009";407,2;0,13640059474959
"128";"CHAITÉN";"2010";2911,13905;1
"129";"CHAITÉN";"2011";2268,5542;0,778374839322497
"130";"CHAITÉN";"2012";2387,894;0,819534699145244
"131";"CHAITÉN";"2013";599,213425;0,202625321597511
"132";"CHAITÉN";"2014";464,18804;0,156055560971865
"133";"CHAITÉN";"2015";406,80844;0,136265547140056
"134";"CHAITÉN";"2016";430,79908;0,144539830987172
"135";"CHAITÉN";"2017";55,0120833333333;0,0149322725195759
"136";"CHAITÉN";"2018";12,1628333333333;0,000153723171329517
"137";"CHAITÉN";"2019";42,73332;0,0106973720287364
"138";"CHAITÉN";"2020";11,717125;0
"139";"CHAITÉN";"2021";12,97712;0,000434567659551654
"140";"CHONCHI";"1997";77,7;0,146509685120408
"141";"CHONCHI";"1998";164,7;0,316460919860081
"142";"CHONCHI";"1999";2,7;0
"143";"CHONCHI";"2001";3;0,000586038740481632
"144";"CHONCHI";"2004";3,6;0,0017581162214449
"145";"CHONCHI";"2007";32,4;0,0580178353076816
"146";"CHONCHI";"2008";2,7;0
"147";"CHONCHI";"2009";10,2;0,0146509685120408
"148";"CHONCHI";"2010";514,61155;1
"149";"CHONCHI";"2011";165,353966666667;0,317738419198916
"150";"CHONCHI";"2012";335,398266666667;0,649913577192518
"151";"CHONCHI";"2013";266,66245;0,515640739108153
"152";"CHONCHI";"2014";37,14176;0,0672806855012355
"153";"CHONCHI";"2015";52,5695;0,0974181965614958
"154";"CHONCHI";"2016";64,63136;0,120980587369048
"155";"CHONCHI";"2017";125,5768;0,240035217021378
"156";"CHONCHI";"2018";139,313916666667;0,266870158851987
"157";"CHONCHI";"2019";90,84584;0,172189590174318
"158";"CHONCHI";"2020";36,79904;0,0666111948441093
"159";"CHONCHI";"2021";68,698875;0,128926325260682
"160";"CISNES";"2002";2,75;0,00073978548588223
"161";"CISNES";"2003";2,5;0
"162";"CISNES";"2004";20,525;0,0533385335321088
"163";"CISNES";"2005";14,7;0,0361015317110528
"164";"CISNES";"2006";17,78;0,0452156888971219
"165";"CISNES";"2007";4,1;0,00473462710964627
"166";"CISNES";"2008";15,25;0,0377290597799937
"167";"CISNES";"2009";21,7333333333333;0,0569141633805395
"168";"CISNES";"2010";340,4358;1
"169";"CISNES";"2011";293,70072;0,861704264537821
"170";"CISNES";"2012";127,09935;0,36870716272144
"171";"CISNES";"2013";86,73356;0,24925906044876
"172";"CISNES";"2014";80,6031833333333;0,231118405724795
"173";"CISNES";"2015";77,16205;0,220935603744853
"174";"CISNES";"2016";90,67845;0,260932549910368
"175";"CISNES";"2017";17,3600333333333;0,0439729479189045
"176";"CISNES";"2018";33,0305333333333;0,0903441817449744
"177";"CISNES";"2019";78,204325;0,224019843414045
"178";"CISNES";"2020";156,983133333333;0,457137519414437
"179";"CISNES";"2021";68,40582;0,195024676284667
"180";"COCHAMÓ";"1999";24,6;0,457542532055846
"181";"COCHAMÓ";"2000";17,1;0,312241424570805
"182";"COCHAMÓ";"2001";5,7;0,091383741193542
"183";"COCHAMÓ";"2002";52,6;1
"184";"COCHAMÓ";"2003";21,9;0,405234133361231
"185";"COCHAMÓ";"2004";6,56666666666667;0,108174091391813
"186";"COCHAMÓ";"2005";1,1;0,00226572860271674
"187";"COCHAMÓ";"2007";7,65;0,129162029139653
"188";"COCHAMÓ";"2008";3,7;0,052636779197531
"189";"COCHAMÓ";"2009";2,45;0,0284199279500242
"190";"COCHAMÓ";"2010";0,98305;0
"191";"COCHAMÓ";"2011";7,41415;0,124592793646273
"192";"COCHAMÓ";"2012";6,42888;0,105504684023368
"193";"COCHAMÓ";"2013";15,63242;0,283809291327752
"194";"COCHAMÓ";"2014";15,6467;0,284085944636403
"195";"COCHAMÓ";"2015";10,2308;0,179161108899305
"196";"COCHAMÓ";"2016";3,582125;0,0503531301248911
"197";"COCHAMÓ";"2017";18,27784;0,335060285429496
"198";"COCHAMÓ";"2018";12,70992;0,227190293111081
"199";"COCHAMÓ";"2019";6,5055;0,106989080137435
"200";"COCHAMÓ";"2020";1,60373333333333;0,012024796764112
"201";"COCHAMÓ";"2021";4,35433333333333;0,065313493597226
"202";"CURACO DE VÉLEZ";"2010";7,254;0
"203";"CURACO DE VÉLEZ";"2011";450,8874;0,144735250350294
"204";"CURACO DE VÉLEZ";"2012";2767,1697;0,900421586348565
"205";"CURACO DE VÉLEZ";"2013";3072,3912;1
"206";"CURACO DE VÉLEZ";"2014";618,42095;0,199393015751465
"207";"CURACO DE VÉLEZ";"2015";187,9227;0,0589431037540505
"208";"CURACO DE VÉLEZ";"2016";366,8463;0,117316869208987
"209";"CURACO DE VÉLEZ";"2017";45,14305;0,0123612900590551
"210";"CURACO DE VÉLEZ";"2018";88,6815;0,0265656950037995
"211";"CURACO DE VÉLEZ";"2019";117,324;0,0359103011767304
"212";"CURACO DE VÉLEZ";"2020";85,4736;0,0255191186874114
"213";"CURACO DE VÉLEZ";"2021";10,1133;0,000932845681426593
"214";"DALCAHUE";"1997";1,7;0
"215";"DALCAHUE";"1998";26,125;0,0137501603833532
"216";"DALCAHUE";"1999";46,825;0,0254033157543014
"217";"DALCAHUE";"2000";19,75;0,0101613263017206
"218";"DALCAHUE";"2001";13,575;0,00668508309323721
"219";"DALCAHUE";"2002";21,3;0,0110339055686273
"220";"DALCAHUE";"2003";39,55;0,0213078227434971
"221";"DALCAHUE";"2004";27,28;0,0144003726757901
"222";"DALCAHUE";"2005";63,25;0,0346498412116842
"223";"DALCAHUE";"2006";89,45;0,049399245594237
"224";"DALCAHUE";"2007";105,1;0,0582094814181665
"225";"DALCAHUE";"2008";91,95;0,0508066315086028
"226";"DALCAHUE";"2009";501,7;0,281477182873145
"227";"DALCAHUE";"2010";1194,54522;0,671517424258595
"228";"DALCAHUE";"2011";883,4359;0,496377074340235
"229";"DALCAHUE";"2012";914,926228571429;0,514104692288306
"230";"DALCAHUE";"2013";1188,21393333333;0,667953198788804
"231";"DALCAHUE";"2014";1335,18891666667;0,750693407311792
"232";"DALCAHUE";"2015";1778,04291666667;1
"233";"DALCAHUE";"2016";1379,04883333333;0,775384538880561
"234";"DALCAHUE";"2017";1197,35077142857;0,673096821683635
"235";"DALCAHUE";"2018";1079,4062;0,606699410281845
"236";"DALCAHUE";"2019";1192,2024;0,670198523511437
"237";"DALCAHUE";"2020";777,365016666667;0,43666400748917
"238";"DALCAHUE";"2021";655,636857142857;0,36813660865098
"239";"FRESIA";"2012";0,07;0
"240";"FRESIA";"2013";0,0918333333333333;0,0256109481915933
"241";"FRESIA";"2015";0,9225;1
"242";"FRESIA";"2016";0,5474;0,56
"243";"FRESIA";"2017";0,2034;0,156480938416422
"244";"FRESIA";"2018";0,28;0,24633431085044
"245";"GUAITECAS";"1999";149,4;0,0666491899017747
"246";"GUAITECAS";"2000";38,7;0
"247";"GUAITECAS";"2002";145,8;0,0644817365716357
"248";"GUAITECAS";"2003";55,25;0,00996426461494464
"249";"GUAITECAS";"2004";40,45;0,00105362314659535
"250";"GUAITECAS";"2005";211,5;0,104037759846673
"251";"GUAITECAS";"2006";57,9;0,0115597510940747
"252";"GUAITECAS";"2007";54,35;0,00942240128240989
"253";"GUAITECAS";"2008";142,1;0,0622540762045484
"254";"GUAITECAS";"2009";172,7;0,08067742951073
"255";"GUAITECAS";"2010";1083,93922;0,629307563383585
"256";"GUAITECAS";"2011";1553,78716666667;0,912189090234042
"257";"GUAITECAS";"2012";1121,0834625;0,651671011189729
"258";"GUAITECAS";"2013";1699,63541666667;1
"259";"GUAITECAS";"2014";1491,80148571429;0,874869348400383
"260";"GUAITECAS";"2015";1545,40608333333;0,907143088294874
"261";"GUAITECAS";"2016";1074,79651666667;0,623803012609611
"262";"GUAITECAS";"2017";228,591166666667;0,114327844876569
"263";"GUAITECAS";"2018";291,40842;0,15214825180088
"264";"GUAITECAS";"2019";565,509566666667;0,317176430450211
"265";"GUAITECAS";"2020";628,70266;0,355223119502188
"266";"GUAITECAS";"2021";770,53612;0,440616843169449
"267";"HUALAIHUÉ";"1998";7,8;0,00986211751900797
"268";"HUALAIHUÉ";"1999";0,95;0
"269";"HUALAIHUÉ";"2000";8;0,0101500625560593
"270";"HUALAIHUÉ";"2001";13,85;0,0185724548898106
"271";"HUALAIHUÉ";"2002";10,1666666666667;0,0132694671241153
"272";"HUALAIHUÉ";"2003";11,6;0,0153330732229832
"273";"HUALAIHUÉ";"2004";12,75;0,0169887571860283
"274";"HUALAIHUÉ";"2005";6,6;0,0081344472967
"275";"HUALAIHUÉ";"2006";4,53333333333333;0,00515901524716962
"276";"HUALAIHUÉ";"2007";4,5;0,00511102440766107
"277";"HUALAIHUÉ";"2008";28,75;0,0400243601501345
"278";"HUALAIHUÉ";"2009";15,0333333333333;0,0202761296923643
"279";"HUALAIHUÉ";"2010";213,948433333333;0,306659208890207
"280";"HUALAIHUÉ";"2011";213,88995;0,306575008962289
"281";"HUALAIHUÉ";"2012";189,49265;0,271449601700028
"282";"HUALAIHUÉ";"2013";206,594433333333;0,29607146987783
"283";"HUALAIHUÉ";"2014";191,8749;0,274879387022605
"284";"HUALAIHUÉ";"2015";394,934514285714;0,567229427818247
"285";"HUALAIHUÉ";"2016";613,93845;0,882534909736429
"286";"HUALAIHUÉ";"2017";651,315583333333;0,936347709949125
"287";"HUALAIHUÉ";"2018";610,988983333333;0,878288488293354
"288";"HUALAIHUÉ";"2019";582,740516666667;0,837618459388472
"289";"HUALAIHUÉ";"2020";427,767483333333;0,614499880262855
"290";"HUALAIHUÉ";"2021";695,527;1
"291";"LOS MUERMOS";"2010";5,8455;0,0711079995990763
"292";"LOS MUERMOS";"2011";0,0221666666666667;0
"293";"LOS MUERMOS";"2012";3,05812;0,0370716488396361
"294";"LOS MUERMOS";"2013";6,09135;0,0741100433943996
"295";"LOS MUERMOS";"2014";81,916375;1
"296";"LOS MUERMOS";"2015";30,2767333333333;0,369434753475139
"297";"LOS MUERMOS";"2016";40,6065;0,495570250439973
"298";"LOS MUERMOS";"2017";23,272575;0,283907846556101
"299";"LOS MUERMOS";"2018";28,73825;0,350648524697259
"300";"LOS MUERMOS";"2019";16,10585;0,196395858274471
"301";"LOS MUERMOS";"2020";0,0617;0,000482736620060128
"302";"MAULLÍN";"1998";131,4;0,0988504015106812
"303";"MAULLÍN";"1999";114,2;0,078157984804997
"304";"MAULLÍN";"2000";162,2;0,13590426398365
"305";"MAULLÍN";"2001";56,6666666666667;0,00894265295613871
"306";"MAULLÍN";"2002";168,05;0,142942091758549
"307";"MAULLÍN";"2003";89,8666666666667;0,0488838293880407
"308";"MAULLÍN";"2004";63,5;0,0171634774225442
"309";"MAULLÍN";"2005";73,7;0,0294345617480081
"310";"MAULLÍN";"2006";80,5666666666667;0,0376954877971766
"311";"MAULLÍN";"2007";49,2333333333333;0
"312";"MAULLÍN";"2008";171,75;0,147393367445237
"313";"MAULLÍN";"2009";548,266666666667;0,600360795544182
"314";"MAULLÍN";"2010";487,4108;0,527148298331843
"315";"MAULLÍN";"2011";613,52118;0,67886507355697
"316";"MAULLÍN";"2012";359,28348;0,373005048516579
"317";"MAULLÍN";"2013";297,429683333333;0,298591994129642
"318";"MAULLÍN";"2014";665,9147;0,741896965912644
"319";"MAULLÍN";"2015";774,36408;0,872366719542475
"320";"MAULLÍN";"2016";536,864225;0,586643116798314
"321";"MAULLÍN";"2017";593,587242857143;0,654883600653196
"322";"MAULLÍN";"2018";655,390475;0,729235823517041
"323";"MAULLÍN";"2019";880,45572;1
"324";"MAULLÍN";"2020";780,45754;0,879697441257558
"325";"MAULLÍN";"2021";736,81168;0,827189399246049
"326";"NATALES";"1997";12,95;0
"327";"NATALES";"1998";17,4333333333333;0,00172612880409712
"328";"NATALES";"1999";19,4;0,00248331541704679
"329";"NATALES";"2000";27;0,00540939249759804
"330";"NATALES";"2001";110,65;0,0376154908907707
"331";"NATALES";"2002";93,0333333333333;0,0308328955527385
"332";"NATALES";"2003";185,633333333333;0,0664848347184025
"333";"NATALES";"2004";510,4;0,191523295226345
"334";"NATALES";"2005";341,133333333333;0,12635391182705
"335";"NATALES";"2006";212,533333333333;0,0768416075429852
"336";"NATALES";"2007";431,733333333333;0,161235830708358
"337";"NATALES";"2008";317,866666666667;0,117396009185713
"338";"NATALES";"2009";204,1;0,0735946886772858
"339";"NATALES";"2010";1112,13186;0,423196164197855
"340";"NATALES";"2011";1418,07551666667;0,540987574949483
"341";"NATALES";"2012";1795,650025;0,686357590085611
"342";"NATALES";"2013";1401,22831428571;0,534501231165494
"343";"NATALES";"2014";2610,284175;1
"344";"NATALES";"2015";1967,210775;0,752410218835241
"345";"NATALES";"2016";2388,651525;0,914669181912258
"346";"NATALES";"2017";2480,382975;0,949986720518934
"347";"NATALES";"2018";2363,98055;0,905170606319843
"348";"NATALES";"2019";2138,477075;0,818349481348506
"349";"NATALES";"2020";2270,579425;0,869210225904027
"350";"NATALES";"2021";1391,798825;0,530870782154938
"351";"PORVENIR";"1999";45;0,0403143753383528
"352";"PORVENIR";"2000";60,3;0,0545265859991085
"353";"PORVENIR";"2001";14,6;0,0120757345483545
"354";"PORVENIR";"2002";44,1;0,0394783629465436
"355";"PORVENIR";"2004";12,4;0,0100321487017099
"356";"PORVENIR";"2006";1,8;0,000185780531513146
"357";"PORVENIR";"2007";1,6;0
"358";"PORVENIR";"2008";9,15;0,00701321506462128
"359";"PORVENIR";"2009";1,8;0,000185780531513146
"360";"PORVENIR";"2010";212,562866666667;0,195963967494352
"361";"PORVENIR";"2011";633,244333333333;0,586736099869669
"362";"PORVENIR";"2012";781,956475;0,724875203476127
"363";"PORVENIR";"2013";461,00985;0,426747030576875
"364";"PORVENIR";"2014";1078,13906666667;1
"365";"PORVENIR";"2015";598,282775;0,554260215421196
"366";"PORVENIR";"2016";436,65425;0,404123049010267
"367";"PORVENIR";"2017";544,1204;0,503948641343624
"368";"PORVENIR";"2018";279,2796;0,25793731839179
"369";"PORVENIR";"2019";323,334933333333;0,298860434605067
"370";"PORVENIR";"2020";267,7785;0,24725391603686
"371";"PORVENIR";"2021";228,424533333333;0,21069791181444
"372";"PUERTO MONTT";"1997";32,4;0
"373";"PUERTO MONTT";"1998";118,55;0,114932464225408
"374";"PUERTO MONTT";"1999";105,9;0,0980561360483751
"375";"PUERTO MONTT";"2000";241,9;0,279493340165096
"376";"PUERTO MONTT";"2001";89,4666666666667;0,0761324738842713
"377";"PUERTO MONTT";"2002";98,3333333333333;0,087961468074234
"378";"PUERTO MONTT";"2003";280,55;0,331056192658562
"379";"PUERTO MONTT";"2004";116,68;0,112437702668803
"380";"PUERTO MONTT";"2005";325,766666666667;0,391379616037074
"381";"PUERTO MONTT";"2006";346,233333333333;0,418684136460522
"382";"PUERTO MONTT";"2007";549,72;0,690155106129869
"383";"PUERTO MONTT";"2008";311,66;0,372559953100262
"384";"PUERTO MONTT";"2009";350,55;0,424442988895109
"385";"PUERTO MONTT";"2010";781,970633333333;1
"386";"PUERTO MONTT";"2011";334,8336;0,40347578540408
"387";"PUERTO MONTT";"2012";140,4228375;0,144112953064374
"388";"PUERTO MONTT";"2013";240,18416;0,277204243015746
"389";"PUERTO MONTT";"2014";426,491066666667;0,525755744877768
"390";"PUERTO MONTT";"2015";430,7369;0,531420098768544
"391";"PUERTO MONTT";"2016";265,6780375;0,311215550778203
"392";"PUERTO MONTT";"2017";278,681357142857;0,328563241662292
"393";"PUERTO MONTT";"2018";211,227771428571;0,238573609311942
"394";"PUERTO MONTT";"2019";143,63085;0,1483927532024
"395";"PUERTO MONTT";"2020";279,138633333333;0,329173292496918
"396";"PUERTO MONTT";"2021";195,4006;0,2174586259805
"397";"PUNTA ARENAS";"1997";20;0,00157637750434569
"398";"PUNTA ARENAS";"1998";26,32;0,00368488667417951
"399";"PUNTA ARENAS";"1999";50,7;0,0118186609717346
"400";"PUNTA ARENAS";"2000";66,6333333333333;0,0171344172121385
"401";"PUNTA ARENAS";"2001";15,275;0
"402";"PUNTA ARENAS";"2002";45,9666666666667;0,0102395032601502
"403";"PUNTA ARENAS";"2003";23,2666666666667;0,00266621874191802
"404";"PUNTA ARENAS";"2004";86,5;0,023762431269211
"405";"PUNTA ARENAS";"2005";83,975;0,0229200284758834
"406";"PUNTA ARENAS";"2006";26,075;0,00360314858136158
"407";"PUNTA ARENAS";"2007";85,9333333333333;0,0235733771769791
"408";"PUNTA ARENAS";"2008";139,333333333333;0,0413889451626002
"409";"PUNTA ARENAS";"2009";64,0333333333333;0,0162669925536625
"410";"PUNTA ARENAS";"2010";1686,561925;0,557582880820548
"411";"PUNTA ARENAS";"2011";1184,89518;0,390214378916563
"412";"PUNTA ARENAS";"2012";1113,17824;0,366287824229471
"413";"PUNTA ARENAS";"2013";1467,9071;0,484634193551417
"414";"PUNTA ARENAS";"2014";3012,653475;1
"415";"PUNTA ARENAS";"2015";2161,6126;0,716071599866947
"416";"PUNTA ARENAS";"2016";1968,27805;0,651570386018736
"417";"PUNTA ARENAS";"2017";1696,07435;0,560756462361664
"418";"PUNTA ARENAS";"2018";1856,600575;0,614312003091301
"419";"PUNTA ARENAS";"2019";1327,30322;0,437725242555497
"420";"PUNTA ARENAS";"2020";1393,67168;0,459867411305141
"421";"PUNTA ARENAS";"2021";853,140525;0,279532775719956
"422";"PUQUELDÓN";"2003";0,9;0,00529483892542637
"423";"PUQUELDÓN";"2005";2,7;0,0164418682421135
"424";"PUQUELDÓN";"2006";17,1;0,10561810277561
"425";"PUQUELDÓN";"2008";6,3;0,0387359268754877
"426";"PUQUELDÓN";"2009";2,7;0,0164418682421135
"427";"PUQUELDÓN";"2010";112,5963;0,697007022628469
"428";"PUQUELDÓN";"2011";84,4434;0,522661910600825
"429";"PUQUELDÓN";"2012";16,1946;0,100011147029317
"430";"PUQUELDÓN";"2013";110,3922;0,683357485230186
"431";"PUQUELDÓN";"2014";0,539;0,00305924026802413
"432";"PUQUELDÓN";"2015";22,2372;0,137431724445435
"433";"PUQUELDÓN";"2016";0,045;0
"434";"PUQUELDÓN";"2017";3,51;0,0214580314346227
"435";"PUQUELDÓN";"2018";1,08;0,00640954185709508
"436";"PUQUELDÓN";"2019";3,06;0,0186712741054509
"437";"PUQUELDÓN";"2020";50,6196;0,313198082710958
"438";"PUQUELDÓN";"2021";161,523;1
"439";"PURRANQUE";"2010";0,24685;0,0074929758077443
"440";"PURRANQUE";"2011";1,67584;0,137148525751339
"441";"PURRANQUE";"2012";0,296866666666667;0,0120311030325759
"442";"PURRANQUE";"2013";11,1857;1
"443";"PURRANQUE";"2014";3,727275;0,323279942415233
"444";"PURRANQUE";"2015";3,14656666666667;0,270590939472482
"445";"PURRANQUE";"2016";0,304;0,0126783267754043
"446";"PURRANQUE";"2017";0,486775;0,0292619229803746
"447";"PURRANQUE";"2018";0,343733333333333;0,0162834235111586
"448";"PURRANQUE";"2019";0,2281;0,00579174517530993
"449";"PURRANQUE";"2020";5,472;0,481582855224517
"450";"PURRANQUE";"2021";0,164266666666667;0
"451";"QUEILÉN";"1999";35,1;0,0104196911016877
"452";"QUEILÉN";"2000";58,95;0,017707363617091
"453";"QUEILÉN";"2001";17;0,00488900462249276
"454";"QUEILÉN";"2002";7;0,00183337673343478
"455";"QUEILÉN";"2003";4,05;0,000931966506162682
"456";"QUEILÉN";"2004";1;0
"457";"QUEILÉN";"2005";14;0,00397231625577537
"458";"QUEILÉN";"2006";29,7;0,00876965204159638
"459";"QUEILÉN";"2007";5,4;0,00134447627118551
"460";"QUEILÉN";"2008";24,3;0,00711961298150508
"461";"QUEILÉN";"2009";42,3;0,0126197431818094
"462";"QUEILÉN";"2010";961,3438;0,293445329836391
"463";"QUEILÉN";"2011";1892,917275;0,578099518928056
"464";"QUEILÉN";"2012";2281,3639;0,696794353004101
"465";"QUEILÉN";"2013";3273,6498;1
"466";"QUEILÉN";"2014";1183,59386;0,361356678004472
"467";"QUEILÉN";"2015";1525,42038;0,465806142777635
"468";"QUEILÉN";"2016";1189,45114;0,363146444816674
"469";"QUEILÉN";"2017";1151,35915;0,351506950117302
"470";"QUEILÉN";"2018";1508,42406;0,4606126998373
