rgn_id,year,percent
1,1998,6.33699715
1,2003,8.49660600999999
1,2004,8.80988468
1,2005,8.00415106
1,2006,7.68866589
1,2007,7.13568678
1,2008,7.79645424
1,2009,9.68905572
1,2010,7.14046649869999
2,1998,6.33699715
2,2003,8.49660600999999
2,2004,8.80988468
2,2005,8.00415106
2,2006,7.68866589
2,2007,7.13568678
2,2008,7.79645424
2,2009,9.68905572
2,2010,7.14046649869999
3,1998,6.33699715
3,2003,8.49660600999999
3,2004,8.80988468
3,2005,8.00415106
3,2006,7.68866589
3,2007,7.13568678
3,2008,7.79645424
3,2009,9.68905572
3,2010,7.14046649869999
4,1998,6.33699715
4,2003,8.49660600999999
4,2004,8.80988468
4,2005,8.00415106
4,2006,7.68866589
4,2007,7.13568678
4,2008,7.79645424
4,2009,9.68905572
4,2010,7.14046649869999
5,1998,6.33699715
5,2003,8.49660600999999
5,2004,8.80988468
5,2005,8.00415106
5,2006,7.68866589
5,2007,7.13568678
5,2008,7.79645424
5,2009,9.68905572
5,2010,7.14046649869999
6,1998,6.33699715
6,2003,8.49660600999999
6,2004,8.80988468
6,2005,8.00415106
6,2006,7.68866589
6,2007,7.13568678
6,2008,7.79645424
6,2009,9.68905572
6,2010,7.14046649869999
7,1998,6.33699715
7,2003,8.49660600999999
7,2004,8.80988468
7,2005,8.00415106
7,2006,7.68866589
7,2007,7.13568678
7,2008,7.79645424
7,2009,9.68905572
7,2010,7.14046649869999
8,1998,6.33699715
8,2003,8.49660600999999
8,2004,8.80988468
8,2005,8.00415106
8,2006,7.68866589
8,2007,7.13568678
8,2008,7.79645424
8,2009,9.68905572
8,2010,7.14046649869999
9,1998,6.33699715
9,2003,8.49660600999999
9,2004,8.80988468
9,2005,8.00415106
9,2006,7.68866589
9,2007,7.13568678
9,2008,7.79645424
9,2009,9.68905572
9,2010,7.14046649869999
10,1998,6.33699715
10,2003,8.49660600999999
10,2004,8.80988468
10,2005,8.00415106
10,2006,7.68866589
10,2007,7.13568678
10,2008,7.79645424
10,2009,9.68905572
10,2010,7.14046649869999
11,1998,6.33699715
11,2003,8.49660600999999
11,2004,8.80988468
11,2005,8.00415106
11,2006,7.68866589
11,2007,7.13568678
11,2008,7.79645424
11,2009,9.68905572
11,2010,7.14046649869999
12,1998,6.33699715
12,2003,8.49660600999999
12,2004,8.80988468
12,2005,8.00415106
12,2006,7.68866589
12,2007,7.13568678
12,2008,7.79645424
12,2009,9.68905572
12,2010,7.14046649869999
14,1998,6.33699715
14,2003,8.49660600999999
14,2004,8.80988468
14,2005,8.00415106
14,2006,7.68866589
14,2007,7.13568678
14,2008,7.79645424
14,2009,9.68905572
14,2010,7.14046649869999
15,1998,6.33699715
15,2003,8.49660600999999
15,2004,8.80988468
15,2005,8.00415106
15,2006,7.68866589
15,2007,7.13568678
15,2008,7.79645424
15,2009,9.68905572
15,2010,7.14046649869999
16,1998,6.33699715
16,2003,8.49660600999999
16,2004,8.80988468
16,2005,8.00415106
16,2006,7.68866589
16,2007,7.13568678
16,2008,7.79645424
16,2009,9.68905572
16,2010,7.14046649869999
17,1998,6.33699715
17,2003,8.49660600999999
17,2004,8.80988468
17,2005,8.00415106
17,2006,7.68866589
17,2007,7.13568678
17,2008,7.79645424
17,2009,9.68905572
17,2010,7.14046649869999
